year,Bill_id,vote_id,vote_date,member_id,recorded_vote,vote_statement,intended_vote,intended_vote_explicit
2026,HB286,26110000,2026-02-05T08:44:37,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB325,26110001,2026-02-05T08:45:00,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB325,26110001,2026-02-05T08:45:00,H0336,X,Delegate Clark was recorded as not voting. Intended to vote yea.,Y,True
2026,HB388,26110002,2026-02-05T08:45:30,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB553,26110003,2026-02-05T08:45:53,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB626,26110004,2026-02-05T08:46:23,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB711,26110005,2026-02-05T08:46:49,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB711,26110005,2026-02-05T08:46:49,H0395,Y,Delegate McAuliff was recorded as yea. Intended to vote nay.,N,True
2026,HB802,26110006,2026-02-05T08:47:13,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB806,26110007,2026-02-05T08:47:39,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB867,26110008,2026-02-05T08:48:04,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB867,26110008,2026-02-05T08:48:04,H0242,Y,Delegate O'Quinn was recorded as yea. Intended to vote nay.,N,True
2026,HB871,26110009,2026-02-05T08:53:11,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB876,26110010,2026-02-05T08:53:41,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB876,26110010,2026-02-05T08:53:41,H0348,N,Delegate Williams was recorded as nay. Intended to vote yea.,Y,True
2026,HB888,26110011,2026-02-05T08:54:07,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB891,26110012,2026-02-05T08:54:36,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1011,26110013,2026-02-05T08:55:09,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1130,26110014,2026-02-05T08:55:38,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1130,26110014,2026-02-05T08:55:38,H0351,X,Delegate Seibold was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1144,26110015,2026-02-05T08:56:03,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1279,26110016,2026-02-05T08:56:28,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1279,26110016,2026-02-05T08:56:28,H0374,X,Delegate Martinez was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1404,26110017,2026-02-05T08:56:54,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB177,26110018,2026-02-05T08:57:24,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB196,26110019,2026-02-05T08:57:48,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB296,26110020,2026-02-05T08:58:16,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB682,26110021,2026-02-05T08:58:53,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB682,26110021,2026-02-05T08:58:53,H0325,N,Delegate Walker was recorded as nay. Intended to vote yea.,Y,True
2026,HB683,26110022,2026-02-05T08:59:19,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB799,26110023,2026-02-05T08:59:42,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB799,26110023,2026-02-05T08:59:42,H0383,N,Delegate Zehr was recorded as nay. Intended to vote yea.,Y,True
2026,HB800,26110024,2026-02-05T09:00:08,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB820,26110025,2026-02-05T09:00:29,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB857,26110026,2026-02-05T09:00:50,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB882,26110027,2026-02-05T09:01:16,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1053,26110028,2026-02-05T09:02:31,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1076,26110029,2026-02-05T09:03:07,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1138,26110030,2026-02-05T09:03:40,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1138,26110030,2026-02-05T09:03:40,H0398,N,Delegate Pence was recorded as nay. Intended to vote yea.,Y,True
2026,HB1221,26110031,2026-02-05T09:04:17,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1221,26110031,2026-02-05T09:04:17,H0253,Y,Delegate Austin was recorded as yea. Intended to vote nay.,N,True
2026,HB1227,26110032,2026-02-05T09:04:44,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1300,26110033,2026-02-05T09:06:18,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB559,26110034,2026-02-05T09:09:42,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1342,26110035,2026-02-05T09:10:26,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB877,26110038,2026-02-06T06:25:56,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1395,26110039,2026-02-06T06:26:35,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB16,26110040,2026-02-06T06:27:06,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB17,26110041,2026-02-06T06:27:36,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB211,26110042,2026-02-06T06:28:08,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB263,26110043,2026-02-06T06:28:38,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB263,26110043,2026-02-06T06:28:38,H0253,N,Delegate Austin was recorded as nay. Intended to vote yea.,Y,True
2026,HB653,26110044,2026-02-06T06:29:09,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB653,26110044,2026-02-06T06:29:09,H0345,X,Delegate Tata was recorded as not voting. Intended to vote yea.,Y,True
2026,HB665,26110045,2026-02-06T06:29:36,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB665,26110045,2026-02-06T06:29:36,H0390,N,Delegate Cornett was recorded as nay. Intended to vote yea.,Y,True
2026,HB798,26110046,2026-02-06T06:30:02,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1037,26110047,2026-02-06T06:30:28,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1037,26110047,2026-02-06T06:30:28,H0369,Y,Delegate Kent was recorded as yea. Intended to vote nay.,N,True
2026,HB1153,26110048,2026-02-06T06:30:55,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB584,26110049,2026-02-06T06:31:18,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB231,26110050,2026-02-06T06:31:47,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB18,26110051,2026-02-06T06:32:18,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB255,26110052,2026-02-06T06:32:51,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1053,26110053,2026-02-06T06:33:26,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB37,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB156,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB174,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1467,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1325,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1311,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1287,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1254,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1247,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1176,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB225,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB309,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB340,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB465,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB513,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB661,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB681,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB889,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1073,26110055,2026-02-09T07:38:12,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB309,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB225,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB174,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB156,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB37,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB1467,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB1325,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB1311,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB1287,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB1254,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB1247,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB1176,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB340,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB465,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB513,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB661,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB681,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB889,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB1073,26110055,2026-02-09T07:38:12,H0297,Y,Delegate Guzman was recorded as yea for the block. Intended to vote nay on H.B. 889.,N,True
2026,HB309,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB225,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB174,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB156,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB37,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1467,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1325,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1311,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1287,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1254,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1247,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1176,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1073,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB889,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB681,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB661,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB513,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB465,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB340,26110055,2026-02-09T07:38:12,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB281,26110056,2026-02-09T07:38:53,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB281,26110056,2026-02-09T07:38:53,H0321,Y,Delegate Runion was recorded as yea. Intended to vote nay.,N,True
2026,HB281,26110056,2026-02-09T07:38:53,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB338,26110057,2026-02-09T07:39:17,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB338,26110057,2026-02-09T07:39:17,H0285,X,Delegate Hayes was recorded as not voting. Intended to vote yea.,Y,True
2026,HB338,26110057,2026-02-09T07:39:17,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB369,26110058,2026-02-09T07:39:44,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB369,26110058,2026-02-09T07:39:44,H0262,N,Delegate Leftwich was recorded as nay. Intended to vote yea.,Y,True
2026,HB369,26110058,2026-02-09T07:39:44,H0285,X,Delegate Hayes was recorded as not voting. Intended to vote yea.,Y,True
2026,HB369,26110058,2026-02-09T07:39:44,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB452,26110059,2026-02-09T07:40:08,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB452,26110059,2026-02-09T07:40:08,H0285,X,Delegate Hayes was recorded as not voting. Intended to vote yea.,Y,True
2026,HB452,26110059,2026-02-09T07:40:08,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB519,26110060,2026-02-09T07:40:31,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB519,26110060,2026-02-09T07:40:31,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB547,26110061,2026-02-09T07:40:56,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB547,26110061,2026-02-09T07:40:56,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB547,26110061,2026-02-09T07:40:56,H0345,X,Delegate Tata was recorded as not voting. Intended to vote nay.,N,True
2026,HB554,26110062,2026-02-09T07:41:23,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB554,26110062,2026-02-09T07:41:23,H0329,Y,Delegate Wiley was recorded as yea. Intended to vote nay.,N,True
2026,HB554,26110062,2026-02-09T07:41:23,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB616,26110063,2026-02-09T07:41:48,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB616,26110063,2026-02-09T07:41:48,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB627,26110064,2026-02-09T07:42:10,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB627,26110064,2026-02-09T07:42:10,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB693,26110065,2026-02-09T07:42:33,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB693,26110065,2026-02-09T07:42:33,H0325,Y,Delegate Walker was recorded as yea. Intended to vote nay.,N,True
2026,HB693,26110065,2026-02-09T07:42:33,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB783,26110066,2026-02-09T07:42:59,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB783,26110066,2026-02-09T07:42:59,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB812,26110067,2026-02-09T07:43:24,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB812,26110067,2026-02-09T07:43:24,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB819,26110068,2026-02-09T07:43:50,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB819,26110068,2026-02-09T07:43:50,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB834,26110069,2026-02-09T07:44:13,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB834,26110069,2026-02-09T07:44:13,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB837,26110070,2026-02-09T07:44:40,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB837,26110070,2026-02-09T07:44:40,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB855,26110071,2026-02-09T07:45:06,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB855,26110071,2026-02-09T07:45:06,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB870,26110072,2026-02-09T07:45:36,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB870,26110072,2026-02-09T07:45:36,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB879,26110073,2026-02-09T07:46:11,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB879,26110073,2026-02-09T07:46:11,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB923,26110074,2026-02-09T07:46:41,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB923,26110074,2026-02-09T07:46:41,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1005,26110075,2026-02-09T07:47:04,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1005,26110075,2026-02-09T07:47:04,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1078,26110076,2026-02-09T07:47:29,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1078,26110076,2026-02-09T07:47:29,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1102,26110077,2026-02-09T07:47:55,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1102,26110077,2026-02-09T07:47:55,H0325,Y,Delegate Walker was recorded as yea. Intended to vote nay.,N,True
2026,HB1102,26110077,2026-02-09T07:47:55,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1139,26110078,2026-02-09T07:50:25,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1139,26110078,2026-02-09T07:50:25,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1147,26110079,2026-02-09T07:50:53,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1147,26110079,2026-02-09T07:50:53,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB646,26110080,2026-02-09T07:51:20,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB646,26110080,2026-02-09T07:51:20,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB848,26110081,2026-02-09T07:51:45,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB848,26110081,2026-02-09T07:51:45,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1093,26110082,2026-02-09T07:52:13,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1093,26110082,2026-02-09T07:52:13,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1127,26110083,2026-02-09T07:52:40,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1127,26110083,2026-02-09T07:52:40,H0328,Y,Delegate Wyatt was recorded as yea. Intended to vote nay.,N,True
2026,HB1127,26110083,2026-02-09T07:52:40,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1289,26110084,2026-02-09T07:53:03,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1289,26110084,2026-02-09T07:53:03,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1291,26110085,2026-02-09T07:53:30,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1291,26110085,2026-02-09T07:53:30,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1305,26110086,2026-02-09T07:53:58,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1305,26110086,2026-02-09T07:53:58,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1305,26110086,2026-02-09T07:53:58,H0348,N,Delegate Williams was recorded as nay. Intended to vote yea.,Y,True
2026,HB1408,26110087,2026-02-09T07:54:33,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1408,26110087,2026-02-09T07:54:33,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1117,26110088,2026-02-09T07:55:04,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB1117,26110088,2026-02-09T07:55:04,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB29,26110089,2026-02-09T09:15:42,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB29,26110089,2026-02-09T09:15:42,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB29,26110090,2026-02-09T09:16:38,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB29,26110090,2026-02-09T09:16:38,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB29,26110091,2026-02-09T09:38:08,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB29,26110091,2026-02-09T09:38:08,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB29,26110092,2026-02-09T09:42:58,H0206,X,Delegate Knight was recorded as not voting. Intended to vote nay.,N,True
2026,HB29,26110092,2026-02-09T09:42:58,H0334,X,Delegate Bennett-Parker was recorded as not voting. Intended to vote yea.,Y,True
2026,HB768,26110094,2026-02-10T07:47:56,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB759,26110094,2026-02-10T07:47:56,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB846,26110094,2026-02-10T07:47:56,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB872,26110094,2026-02-10T07:47:56,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB714,26110094,2026-02-10T07:47:56,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB910,26110094,2026-02-10T07:47:56,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB929,26110094,2026-02-10T07:47:56,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1020,26110094,2026-02-10T07:47:56,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB1081,26110094,2026-02-10T07:47:56,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB706,26110094,2026-02-10T07:47:56,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB647,26110094,2026-02-10T07:47:56,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
2026,HB645,26110094,2026-02-10T07:47:56,H0206,X,Delegate Knight was recorded as not voting. Intended to vote yea.,Y,True
