year,member_id,MBR_NAME,party,topic_name,classification,topic_vote_events,yes_votes,no_votes,directional_topic_votes,voting_tendency,yes_pct,no_pct
2026,H0351,Holly M. Seibold,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0385,JJ Singh,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0349,Jackie H. Glass,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0173,Jeion A. Ward,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0386,Jessica L. Anderson,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0395,John Chilton McAuliff,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0382,Joshua E. Thomas,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0370,Karen Keys-Gamarra,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0387,"Karen R. ""Kacey"" Carnegie",D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0294,Karrie K. Delaney,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0354,Katrina Callsen,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0295,Kelly K. Convirs-Fowler,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0399,Kimberly Pope Adams,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0396,Leslie Chambers Mehta,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0393,Lily V. Franklin,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0391,Lindsey Dougherty,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0227,Luke E. Torian,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0264,Marcus B. Simon,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0404,Margaret A. Franklin,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0374,Marty Martinez,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0397,May Nivar,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0360,Michael B. Feggans,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0340,Michelle Lopes Maldonado,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0281,Paul E. Krizek,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0366,Phil M. Hernandez,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0356,Rae Cousins,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0267,"Robert S. Bloxom, Jr.",R,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0323,Shelly A. Simonds,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0388,Stacey Annie Carroll,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0400,Virgil Thornton,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0108,Vivian E. Watts,D,Contraceptives,Official LIS subject,3,2,1,3,INSUFFICIENT DATA,66.66666666666666,33.33333333333333
2026,H0406,Kirk McPike,D,Contraceptives,Official LIS subject,2,1,1,2,INSUFFICIENT DATA,50.0,50.0
2026,H0336,Nadarius E. Clark,D,Contraceptives,Official LIS subject,3,1,1,2,INSUFFICIENT DATA,50.0,50.0
2026,H0345,Anne Ferrell Tata,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0206,Barry D. Knight,R,Contraceptives,Official LIS subject,1,0,0,0,INSUFFICIENT DATA,0.0,0.0
2026,H0329,Bill Wiley,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0321,Chris S. Runion,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0377,Delores Oates,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0350,Ellen H. McLaughlin,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0384,Eric Phillips,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0383,Eric R. Zehr,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0347,"H. Otto Wachsmann, Jr.",R,Contraceptives,Official LIS subject,5,0,5,5,INSUFFICIENT DATA,0.0,100.0
2026,H0369,Hillary Pugh Kent,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0242,Israel D. O'Quinn,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0262,"James A. ""Jay"" Leftwich",R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0224,James W. Morefield,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0333,Jason S. Ballard,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0308,Joseph P. McNamara,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0398,Justin Pence,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0394,Karen Hamilton,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0238,M. Keith Hodges,R,Contraceptives,Official LIS subject,5,0,5,5,INSUFFICIENT DATA,0.0,100.0
2026,H0401,Madison Whittle,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0247,Michael J. Webert,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0335,Mike A. Cherry,R,Contraceptives,Official LIS subject,4,0,4,4,INSUFFICIENT DATA,0.0,100.0
2026,H0390,Mitchell Cornett,R,Contraceptives,Official LIS subject,4,0,4,4,INSUFFICIENT DATA,0.0,100.0
2026,H0342,Phillip A. Scott,R,Contraceptives,Official LIS subject,4,0,4,4,INSUFFICIENT DATA,0.0,100.0
2026,H0124,R. Lee Ware,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0328,Scott A. Wyatt,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0056,Terry G. Kilgore,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0253,Terry L. Austin,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0362,"Thomas A. Garrett, Jr.",R,Contraceptives,Official LIS subject,3,0,2,2,INSUFFICIENT DATA,0.0,100.0
2026,H0136,"Thomas C. Wright, Jr.",R,Contraceptives,Official LIS subject,3,0,2,2,INSUFFICIENT DATA,0.0,100.0
2026,H0364,Timothy P. Griffin,R,Contraceptives,Official LIS subject,4,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0231,Tony O. Wilt,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0325,Wendell S. Walker,R,Contraceptives,Official LIS subject,5,0,5,5,INSUFFICIENT DATA,0.0,100.0
2026,H0357,Will Davis,R,Contraceptives,Official LIS subject,3,0,3,3,INSUFFICIENT DATA,0.0,100.0
2026,H0348,Wren M. Williams,R,Contraceptives,Official LIS subject,3,0,2,2,INSUFFICIENT DATA,0.0,100.0
2026,H0375,Adele Y. McClure,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0311,Alex Q. Askew,D,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0239,Alfonso H. Lopez,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0371,Amy J. Laufer,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0380,Atoosa R. Reaser,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0212,Betsy B. Carr,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0353,Bonita G. Anthony,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0343,Briana D. Sewell,D,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0285,"C.E. Cliff Hayes, Jr.",D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0402,Charlie Schmidt,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0208,Charniele L. Herring,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0321,Chris S. Runion,R,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0317,Dan I. Helmer,D,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0301,David A. Reid,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0361,Debra D. Gardner,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0207,Delores L. McQuinn,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0372,Destiny LeVere Bolling,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0322,Don Scott,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0297,Elizabeth R. Guzman,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0350,Ellen H. McLaughlin,R,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0405,Garrett McGuire,D,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0403,Gretchen M. Bulova,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0351,Holly M. Seibold,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0344,Irene Shin,D,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0385,JJ Singh,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0349,Jackie H. Glass,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0224,James W. Morefield,R,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0173,Jeion A. Ward,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0386,Jessica L. Anderson,D,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0395,John Chilton McAuliff,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0382,Joshua E. Thomas,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0314,Joshua G. Cole,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0370,Karen Keys-Gamarra,D,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0387,"Karen R. ""Kacey"" Carnegie",D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0294,Karrie K. Delaney,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0305,Kathy K.L. Tran,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0354,Katrina Callsen,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0295,Kelly K. Convirs-Fowler,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0399,Kimberly Pope Adams,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0406,Kirk McPike,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0355,Laura Jane Cohen,D,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0396,Leslie Chambers Mehta,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0393,Lily V. Franklin,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0391,Lindsey Dougherty,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0227,Luke E. Torian,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0238,M. Keith Hodges,R,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0284,"Marcia S. ""Cia"" Price",D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0264,Marcus B. Simon,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0404,Margaret A. Franklin,D,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0392,Mark C. Downey,D,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0374,Marty Martinez,D,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0397,May Nivar,D,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0360,Michael B. Feggans,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0247,Michael J. Webert,R,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0340,Michelle Lopes Maldonado,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0335,Mike A. Cherry,R,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0336,Nadarius E. Clark,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0389,Nicole Cole,D,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0219,Patrick A. Hope,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0281,Paul E. Krizek,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0366,Phil M. Hernandez,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0124,R. Lee Ware,R,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0356,Rae Cousins,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0267,"Robert S. Bloxom, Jr.",R,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0327,Rodney T. Willett,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0365,"Rozia A. Henson, Jr.",D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0266,Sam Rasoul,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0323,Shelly A. Simonds,D,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0388,Stacey Annie Carroll,D,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0056,Terry G. Kilgore,R,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0362,"Thomas A. Garrett, Jr.",R,"Counties, Cities, and Towns",Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0400,Virgil Thornton,D,"Counties, Cities, and Towns",Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0328,Scott A. Wyatt,R,"Counties, Cities, and Towns",Official LIS subject,2,1,1,2,INSUFFICIENT DATA,50.0,50.0
2026,H0345,Anne Ferrell Tata,R,"Counties, Cities, and Towns",Official LIS subject,2,0,2,2,INSUFFICIENT DATA,0.0,100.0
2026,H0329,Bill Wiley,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0377,Delores Oates,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0384,Eric Phillips,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0383,Eric R. Zehr,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0347,"H. Otto Wachsmann, Jr.",R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0369,Hillary Pugh Kent,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0242,Israel D. O'Quinn,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0262,"James A. ""Jay"" Leftwich",R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0333,Jason S. Ballard,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0308,Joseph P. McNamara,R,"Counties, Cities, and Towns",Official LIS subject,2,0,2,2,INSUFFICIENT DATA,0.0,100.0
2026,H0398,Justin Pence,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0394,Karen Hamilton,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0401,Madison Whittle,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0390,Mitchell Cornett,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0342,Phillip A. Scott,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0253,Terry L. Austin,R,"Counties, Cities, and Towns",Official LIS subject,1,0,0,0,INSUFFICIENT DATA,0.0,0.0
2026,H0136,"Thomas C. Wright, Jr.",R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0364,Timothy P. Griffin,R,"Counties, Cities, and Towns",Official LIS subject,1,0,0,0,INSUFFICIENT DATA,0.0,0.0
2026,H0231,Tony O. Wilt,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0108,Vivian E. Watts,D,"Counties, Cities, and Towns",Official LIS subject,1,0,0,0,INSUFFICIENT DATA,0.0,0.0
2026,H0325,Wendell S. Walker,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0357,Will Davis,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0348,Wren M. Williams,R,"Counties, Cities, and Towns",Official LIS subject,1,0,1,1,INSUFFICIENT DATA,0.0,100.0
2026,H0375,Adele Y. McClure,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0311,Alex Q. Askew,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0239,Alfonso H. Lopez,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0371,Amy J. Laufer,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0380,Atoosa R. Reaser,D,Courts Not of Record,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0212,Betsy B. Carr,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0353,Bonita G. Anthony,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0343,Briana D. Sewell,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0285,"C.E. Cliff Hayes, Jr.",D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0402,Charlie Schmidt,D,Courts Not of Record,Official LIS subject,3,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0208,Charniele L. Herring,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0317,Dan I. Helmer,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0301,David A. Reid,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0361,Debra D. Gardner,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0207,Delores L. McQuinn,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0372,Destiny LeVere Bolling,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0322,Don Scott,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0297,Elizabeth R. Guzman,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0405,Garrett McGuire,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0403,Gretchen M. Bulova,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0351,Holly M. Seibold,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0344,Irene Shin,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0385,JJ Singh,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0349,Jackie H. Glass,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0173,Jeion A. Ward,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0386,Jessica L. Anderson,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0395,John Chilton McAuliff,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0382,Joshua E. Thomas,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0314,Joshua G. Cole,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
2026,H0370,Karen Keys-Gamarra,D,Courts Not of Record,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0387,"Karen R. ""Kacey"" Carnegie",D,Courts Not of Record,Official LIS subject,2,2,0,2,INSUFFICIENT DATA,100.0,0.0
2026,H0294,Karrie K. Delaney,D,Courts Not of Record,Official LIS subject,3,3,0,3,INSUFFICIENT DATA,100.0,0.0
2026,H0305,Kathy K.L. Tran,D,Courts Not of Record,Official LIS subject,1,1,0,1,INSUFFICIENT DATA,100.0,0.0
