Bill_id,topic_name,classification,lis_subject_name,lis_parent_subject,source_file,source_text_used,rule_derived,matched_rule
SJ3,Domestic Relations,Official LIS subject,Marriage,Domestic Relations,CIBillSubjects.csv,Marriage,False,
SJ4,Deaths,Official LIS subject,Deaths,,CIBillSubjects.csv,Deaths,False,
SJ4,"Webb, Gloria Olderog",Official LIS subject,"Webb, Gloria Olderog",,CIBillSubjects.csv,"Webb, Gloria Olderog",False,
SJ5,Commendations and Commemorations,Official LIS subject,Commendations and Commemorations,,CIBillSubjects.csv,Commendations and Commemorations,False,
SJ5,"Henriksen, Pamelia",Official LIS subject,"Henriksen, Pamelia",,CIBillSubjects.csv,"Henriksen, Pamelia",False,
HB1000,Transportation,Derived from LIS bill summary,,,Summaries.csv,"Rappahannock Area Transportation Authority created; funding; recordation tax; sales and use tax; report. Creates the Rappahannock Area Transportation Authority, initially comprising the counties with a population in excess of 150,000 and cities located in Planning District 16. The bill authorizes any locality in Planning District 16 to join the Authority by resolution or ordinance of such governing body. The Authority will administer transportation funding generated through the imposition of (i) an additional regional 0.5 percent sales and use tax, (ii) an additional transportation improvement grantor's fee at a rate of $0.06 per $100 of the consideration for the conveyance, and (iii) a local transportation transient occupancy tax at a rate of one percent of the amount of the charge for the occupancy of any room or space occupied in any county or city in Planning District 16. The bill also increases the annual distribution of recordation tax revenues to cities and counties from $20 million to $55 million and dedicates $15 million of such annual distribution to the Rappahannock Area Transportation Fund, created by the bill.",True,\btransportation\b
HB1000,Taxes and Revenue,Derived from LIS bill summary,,,Summaries.csv,"Rappahannock Area Transportation Authority created; funding; recordation tax; sales and use tax; report. Creates the Rappahannock Area Transportation Authority, initially comprising the counties with a population in excess of 150,000 and cities located in Planning District 16. The bill authorizes any locality in Planning District 16 to join the Authority by resolution or ordinance of such governing body. The Authority will administer transportation funding generated through the imposition of (i) an additional regional 0.5 percent sales and use tax, (ii) an additional transportation improvement grantor's fee at a rate of $0.06 per $100 of the consideration for the conveyance, and (iii) a local transportation transient occupancy tax at a rate of one percent of the amount of the charge for the occupancy of any room or space occupied in any county or city in Planning District 16. The bill also increases the annual distribution of recordation tax revenues to cities and counties from $20 million to $55 million and dedicates $15 million of such annual distribution to the Rappahannock Area Transportation Fund, created by the bill.",True,\bsales and use tax\b
HB1000,Local Government,Derived from LIS bill summary,,,Summaries.csv,"Rappahannock Area Transportation Authority created; funding; recordation tax; sales and use tax; report. Creates the Rappahannock Area Transportation Authority, initially comprising the counties with a population in excess of 150,000 and cities located in Planning District 16. The bill authorizes any locality in Planning District 16 to join the Authority by resolution or ordinance of such governing body. The Authority will administer transportation funding generated through the imposition of (i) an additional regional 0.5 percent sales and use tax, (ii) an additional transportation improvement grantor's fee at a rate of $0.06 per $100 of the consideration for the conveyance, and (iii) a local transportation transient occupancy tax at a rate of one percent of the amount of the charge for the occupancy of any room or space occupied in any county or city in Planning District 16. The bill also increases the annual distribution of recordation tax revenues to cities and counties from $20 million to $55 million and dedicates $15 million of such annual distribution to the Rappahannock Area Transportation Fund, created by the bill.",True,\blocalit
HB1001,Education,Derived from LIS bill summary,,,Summaries.csv,"Commonwealth Savers Plan; State Council of Higher Education for Virginia; Virginia College Access and Affordability Scholarship Fund established; work group; report. Directs the transfer of actuarial surplus defined benefit prepaid tuition contract funds from the Commonwealth Savers Plan (the Plan) Fund into a DB529 Fund established by the bill to be deposited into the Virginia College Access and Affordability Scholarship Fund (the Access Fund) established by the bill. Under the bill, the DB529 Fund and the Access Fund operate as subfunds of the Commonwealth Savers Plan Fund. The bill further provides that the Plan shall initially deposit $500 million from the DB529 Fund into the Access Fund to be invested and managed by the Plan. The Joint Legislative Audit and Review Commission shall no less than biennially complete an independent evaluation and risk assessment of the Plan's risk assessment model, assumptions, and other measures employed by the Plan related to the DB529 Fund and the Access Fund. Funds in the Access Fund shall be used to establish a scholarship program that is managed and administered by the State Council of Higher Education for Virginia (the Council). The scholarship program provides scholarship awards to students enrolled in an eligible education program, defined in the bill, and a portion of the funds are to be devoted to college access resources or programs to assist low-income students, first generation college students, students from underrepresented communities, or other at-risk students with their introduction to the higher education system in Virginia, college applications, financial aid applications, and resources assisting with a successful transition from high school to college. The Council is required to report on the Access Fund and scholarship program no later than December 31 of each year. Finally, the bill (i) directs the Council to establish a work group of higher education stakeholders to make recommendations on allocations of funds available through the Access Fund and scholarship program and directs the work group to report to the House Committees on Education and Appropriations and Senate Committees on Education and Health and Finance and Appropriations no later than November 1, 2026, and (ii) prohibits the Plan from implementing or taking part in any initiatives relating to the aforementioned college access programs on or after July 1, 2026, except for existing access programs related to a prepaid tuition contract entered into on or before June 30, 2026, and existing program offerings made available for SOAR Virginia and GEAR UP Virginia.",True,\bhigh school\b
HB1001,Budget and Appropriations,Derived from LIS bill summary,,,Summaries.csv,"Commonwealth Savers Plan; State Council of Higher Education for Virginia; Virginia College Access and Affordability Scholarship Fund established; work group; report. Directs the transfer of actuarial surplus defined benefit prepaid tuition contract funds from the Commonwealth Savers Plan (the Plan) Fund into a DB529 Fund established by the bill to be deposited into the Virginia College Access and Affordability Scholarship Fund (the Access Fund) established by the bill. Under the bill, the DB529 Fund and the Access Fund operate as subfunds of the Commonwealth Savers Plan Fund. The bill further provides that the Plan shall initially deposit $500 million from the DB529 Fund into the Access Fund to be invested and managed by the Plan. The Joint Legislative Audit and Review Commission shall no less than biennially complete an independent evaluation and risk assessment of the Plan's risk assessment model, assumptions, and other measures employed by the Plan related to the DB529 Fund and the Access Fund. Funds in the Access Fund shall be used to establish a scholarship program that is managed and administered by the State Council of Higher Education for Virginia (the Council). The scholarship program provides scholarship awards to students enrolled in an eligible education program, defined in the bill, and a portion of the funds are to be devoted to college access resources or programs to assist low-income students, first generation college students, students from underrepresented communities, or other at-risk students with their introduction to the higher education system in Virginia, college applications, financial aid applications, and resources assisting with a successful transition from high school to college. The Council is required to report on the Access Fund and scholarship program no later than December 31 of each year. Finally, the bill (i) directs the Council to establish a work group of higher education stakeholders to make recommendations on allocations of funds available through the Access Fund and scholarship program and directs the work group to report to the House Committees on Education and Appropriations and Senate Committees on Education and Health and Finance and Appropriations no later than November 1, 2026, and (ii) prohibits the Plan from implementing or taking part in any initiatives relating to the aforementioned college access programs on or after July 1, 2026, except for existing access programs related to a prepaid tuition contract entered into on or before June 30, 2026, and existing program offerings made available for SOAR Virginia and GEAR UP Virginia.",True,\bappropriations?\b
HB1001,Higher Education,Derived from LIS bill summary,,,Summaries.csv,"Commonwealth Savers Plan; State Council of Higher Education for Virginia; Virginia College Access and Affordability Scholarship Fund established; work group; report. Directs the transfer of actuarial surplus defined benefit prepaid tuition contract funds from the Commonwealth Savers Plan (the Plan) Fund into a DB529 Fund established by the bill to be deposited into the Virginia College Access and Affordability Scholarship Fund (the Access Fund) established by the bill. Under the bill, the DB529 Fund and the Access Fund operate as subfunds of the Commonwealth Savers Plan Fund. The bill further provides that the Plan shall initially deposit $500 million from the DB529 Fund into the Access Fund to be invested and managed by the Plan. The Joint Legislative Audit and Review Commission shall no less than biennially complete an independent evaluation and risk assessment of the Plan's risk assessment model, assumptions, and other measures employed by the Plan related to the DB529 Fund and the Access Fund. Funds in the Access Fund shall be used to establish a scholarship program that is managed and administered by the State Council of Higher Education for Virginia (the Council). The scholarship program provides scholarship awards to students enrolled in an eligible education program, defined in the bill, and a portion of the funds are to be devoted to college access resources or programs to assist low-income students, first generation college students, students from underrepresented communities, or other at-risk students with their introduction to the higher education system in Virginia, college applications, financial aid applications, and resources assisting with a successful transition from high school to college. The Council is required to report on the Access Fund and scholarship program no later than December 31 of each year. Finally, the bill (i) directs the Council to establish a work group of higher education stakeholders to make recommendations on allocations of funds available through the Access Fund and scholarship program and directs the work group to report to the House Committees on Education and Appropriations and Senate Committees on Education and Health and Finance and Appropriations no later than November 1, 2026, and (ii) prohibits the Plan from implementing or taking part in any initiatives relating to the aforementioned college access programs on or after July 1, 2026, except for existing access programs related to a prepaid tuition contract entered into on or before June 30, 2026, and existing program offerings made available for SOAR Virginia and GEAR UP Virginia.",True,\bhigher education\b
HB1002,Energy and Utilities,Derived from LIS bill summary,,,Summaries.csv,"Electric, natural gas, and water or wastewater utilities; disconnection procedures for nonpayment. Requires certain utilities, for the purposes of required notices related to disconnections for nonpayment, to provide such notices in an additional language for customers residing in a locality that is required to provide voting or election materials in such additional language. The bill prohibits certain utilities from disconnecting a residential customer without making reasonable efforts to offer bill payment assistance, arrange a payment plan, or provide information to the customer for other bill payment assistance or energy savings programs. The bill directs the Department of Elections to post on its website a list of the localities designated as a covered locality for the purposes of providing voting or election materials in an additional minority language by September 1, 2026, and to update such list as necessary.",True,\benergy\b
HB1002,Elections and Voting,Derived from LIS bill summary,,,Summaries.csv,"Electric, natural gas, and water or wastewater utilities; disconnection procedures for nonpayment. Requires certain utilities, for the purposes of required notices related to disconnections for nonpayment, to provide such notices in an additional language for customers residing in a locality that is required to provide voting or election materials in such additional language. The bill prohibits certain utilities from disconnecting a residential customer without making reasonable efforts to offer bill payment assistance, arrange a payment plan, or provide information to the customer for other bill payment assistance or energy savings programs. The bill directs the Department of Elections to post on its website a list of the localities designated as a covered locality for the purposes of providing voting or election materials in an additional minority language by September 1, 2026, and to update such list as necessary.",True,\belections?\b
HB1002,Local Government,Derived from LIS bill summary,,,Summaries.csv,"Electric, natural gas, and water or wastewater utilities; disconnection procedures for nonpayment. Requires certain utilities, for the purposes of required notices related to disconnections for nonpayment, to provide such notices in an additional language for customers residing in a locality that is required to provide voting or election materials in such additional language. The bill prohibits certain utilities from disconnecting a residential customer without making reasonable efforts to offer bill payment assistance, arrange a payment plan, or provide information to the customer for other bill payment assistance or energy savings programs. The bill directs the Department of Elections to post on its website a list of the localities designated as a covered locality for the purposes of providing voting or election materials in an additional minority language by September 1, 2026, and to update such list as necessary.",True,\blocalit
HB1003,Transportation,Derived from LIS bill summary,,,Summaries.csv,"Transportation network companies; minimum compensation; civil penalty. Establishes minimum compensation rates for TNC partners. The bill also prohibits gratuities from passengers from being included in TNC partner compensation calculations, authorizes TNC partners to collect gratuity in cash or electronically, and prohibits transportation network companies from limiting the amount that can be paid as gratuity through such companies' digital platforms. The bill requires the Department of Motor Vehicles (DMV) to establish a process for reporting violations and to investigate claims. The bill authorizes enforcement by civil action or by civil penalties assessed by the DMV Commissioner.",True,\btransportation\b
HB1003,Courts and Civil Law,Derived from LIS bill summary,,,Summaries.csv,"Transportation network companies; minimum compensation; civil penalty. Establishes minimum compensation rates for TNC partners. The bill also prohibits gratuities from passengers from being included in TNC partner compensation calculations, authorizes TNC partners to collect gratuity in cash or electronically, and prohibits transportation network companies from limiting the amount that can be paid as gratuity through such companies' digital platforms. The bill requires the Department of Motor Vehicles (DMV) to establish a process for reporting violations and to investigate claims. The bill authorizes enforcement by civil action or by civil penalties assessed by the DMV Commissioner.",True,\bcivil action\b
HB1003,Technology and Data,Derived from LIS bill summary,,,Summaries.csv,"Transportation network companies; minimum compensation; civil penalty. Establishes minimum compensation rates for TNC partners. The bill also prohibits gratuities from passengers from being included in TNC partner compensation calculations, authorizes TNC partners to collect gratuity in cash or electronically, and prohibits transportation network companies from limiting the amount that can be paid as gratuity through such companies' digital platforms. The bill requires the Department of Motor Vehicles (DMV) to establish a process for reporting violations and to investigate claims. The bill authorizes enforcement by civil action or by civil penalties assessed by the DMV Commissioner.",True,\belectronically\b
HB1004,Taxes and Revenue,Derived from LIS bill summary,,,Summaries.csv,"Child tax credit; Virginia adjusted gross income. Creates a one-time tax credit in taxable years 2026 through 2030 for taxpayers whose households include dependents younger than 13 years of age and whose family Virginia adjusted gross income, defined in the bill, does not exceed $100,000. Such credit shall be in an amount equal to $300 for each such dependent and only one credit may be claimed for each such dependent. The bill provides that if the taxpayer is a resident of the Commonwealth for the full taxable year, the credit is refundable. Otherwise, the credit is nonrefundable.",True,\btax credits?\b
HB1005,Housing,Derived from LIS bill summary,,,Summaries.csv,"Virginia Residential Landlord and Tenant Act; rental payment methods; prohibited fees. Requires a landlord subject to the Virginia Residential Landlord and Tenant Act to accept payment of periodic rent and any security deposit by check and money order. The bill additionally prohibits such a landlord from requiring a tenant to pay any fee to submit periodic rent payments or other amounts due in excess of the actual out-of-pocket expenses charged to the landlord by a third party to process a payment. Finally, the bill prohibits a landlord from requiring a tenant to pay any fee for the maintenance or repair of any dwelling unit unless the repair is necessitated by the tenant's violation of the Virginia Residential Landlord and Tenant Act. This bill is identical to SB 313.",True,\bresidential landlord\b
HB1006,Health and Healthcare,Derived from LIS bill summary,,,Summaries.csv,"TPA-certified optometrists; sale and dispensation of Schedule VI controlled substances; requirements. Permits TPA-certified optometrists to sell and dispense Schedule VI controlled substances to their own patients provided that they obtain a license to do so from the Board of Pharmacy and comply with requirements related to dispensation, storage, packaging, labeling, recordkeeping, and reporting of the controlled substances sold and dispensed. The bill permits the Board of Optometry and the Board of Pharmacy to adopt regulations to implement the provisions of the bill and establish a limited-use license for TPA-certified optometrists pursuant to the bill. The bill exempts such initial regulations from the APA requirements. This bill is identical to SB 212.",True,\bpatients?\b
HB1007,Education,Derived from LIS bill summary,,,Summaries.csv,"Virginia Birth-Related Neurological Injury Compensation Program and Fund; board of directors; plan of operation; filing of claims; awards and coverage for expenses or services. Makes various changes to the Virginia Birth-Related Neurological Injury Compensation Program and Fund. The bill provides that a civil action arising out of or related to a birth-related neurological injury against a participating hospital or physician shall be referred to the Virginia Workers' Compensation Commission. Under the bill, the costs of the Virginia Workers' Compensation Commission maintaining an electronic filing system for the submission of petitions shall be reimbursed from the Fund. Under the bill, the Auditor of Public Accounts shall receive and review any audit conducted on the accounts of the Fund. The bill includes compensation for services provided by an education advocate. The bill requires the Program's board of directors to include a relative of a current or former beneficiary, allows for the electronic submission of claims, and expands discovery of parties to a claim. The bill further requires the Program's board of directors to establish a blanket surety bonding program for all employees with access to the Fund and requires the board to meet at least once monthly. Finally, the bill increases from $100,000 to $500,000 the amount that may be awarded to families whose infant has sustained a birth-related neurological injury. This bill is identical to SB 398.",True,\beducation\b
HB1007,Health and Healthcare,Derived from LIS bill summary,,,Summaries.csv,"Virginia Birth-Related Neurological Injury Compensation Program and Fund; board of directors; plan of operation; filing of claims; awards and coverage for expenses or services. Makes various changes to the Virginia Birth-Related Neurological Injury Compensation Program and Fund. The bill provides that a civil action arising out of or related to a birth-related neurological injury against a participating hospital or physician shall be referred to the Virginia Workers' Compensation Commission. Under the bill, the costs of the Virginia Workers' Compensation Commission maintaining an electronic filing system for the submission of petitions shall be reimbursed from the Fund. Under the bill, the Auditor of Public Accounts shall receive and review any audit conducted on the accounts of the Fund. The bill includes compensation for services provided by an education advocate. The bill requires the Program's board of directors to include a relative of a current or former beneficiary, allows for the electronic submission of claims, and expands discovery of parties to a claim. The bill further requires the Program's board of directors to establish a blanket surety bonding program for all employees with access to the Fund and requires the board to meet at least once monthly. Finally, the bill increases from $100,000 to $500,000 the amount that may be awarded to families whose infant has sustained a birth-related neurological injury. This bill is identical to SB 398.",True,\bhospitals?\b
HB1007,Labor and Employment,Derived from LIS bill summary,,,Summaries.csv,"Virginia Birth-Related Neurological Injury Compensation Program and Fund; board of directors; plan of operation; filing of claims; awards and coverage for expenses or services. Makes various changes to the Virginia Birth-Related Neurological Injury Compensation Program and Fund. The bill provides that a civil action arising out of or related to a birth-related neurological injury against a participating hospital or physician shall be referred to the Virginia Workers' Compensation Commission. Under the bill, the costs of the Virginia Workers' Compensation Commission maintaining an electronic filing system for the submission of petitions shall be reimbursed from the Fund. Under the bill, the Auditor of Public Accounts shall receive and review any audit conducted on the accounts of the Fund. The bill includes compensation for services provided by an education advocate. The bill requires the Program's board of directors to include a relative of a current or former beneficiary, allows for the electronic submission of claims, and expands discovery of parties to a claim. The bill further requires the Program's board of directors to establish a blanket surety bonding program for all employees with access to the Fund and requires the board to meet at least once monthly. Finally, the bill increases from $100,000 to $500,000 the amount that may be awarded to families whose infant has sustained a birth-related neurological injury. This bill is identical to SB 398.",True,\bemployees?\b
HB1007,Courts and Civil Law,Derived from LIS bill summary,,,Summaries.csv,"Virginia Birth-Related Neurological Injury Compensation Program and Fund; board of directors; plan of operation; filing of claims; awards and coverage for expenses or services. Makes various changes to the Virginia Birth-Related Neurological Injury Compensation Program and Fund. The bill provides that a civil action arising out of or related to a birth-related neurological injury against a participating hospital or physician shall be referred to the Virginia Workers' Compensation Commission. Under the bill, the costs of the Virginia Workers' Compensation Commission maintaining an electronic filing system for the submission of petitions shall be reimbursed from the Fund. Under the bill, the Auditor of Public Accounts shall receive and review any audit conducted on the accounts of the Fund. The bill includes compensation for services provided by an education advocate. The bill requires the Program's board of directors to include a relative of a current or former beneficiary, allows for the electronic submission of claims, and expands discovery of parties to a claim. The bill further requires the Program's board of directors to establish a blanket surety bonding program for all employees with access to the Fund and requires the board to meet at least once monthly. Finally, the bill increases from $100,000 to $500,000 the amount that may be awarded to families whose infant has sustained a birth-related neurological injury. This bill is identical to SB 398.",True,\bcivil action\b
