Bill_id,topic_name,classification,lis_subject_name,lis_parent_subject,source_file,source_text_used,rule_derived,matched_rule
SB893,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Renewable energy portfolio standard program; geothermal heating and cooling systems, report.",True,\benergy\b
SB894,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Personal injury or death by wrongful act; liability of employer to vulnerable victims.,True,\bemployers?\b
SB894,Courts and Civil Law,Derived from LIS bill description,,,BILLS.CSV,Personal injury or death by wrongful act; liability of employer to vulnerable victims.,True,\bliability\b
SB895,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Real property tax; surviving spouses of members of armed forces who died in line of duty.,True,\bproperty tax\b
SB896,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,Court of Appeals; procedure on appeal; criminal cases.,True,\bcriminal\b
SB896,Courts and Civil Law,Derived from LIS bill description,,,BILLS.CSV,Court of Appeals; procedure on appeal; criminal cases.,True,\bcourt of appeals\b
SB897,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Overtime for certain employees; domestic service workers/live-in domestic workers, effective clause.",True,\bemployees?\b
SB898,Education,Derived from LIS bill description,,,BILLS.CSV,"Teachers; employment and licensure, locally awarded subject matter expert teaching credentials.",True,\bteachers?\b
SB898,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Teachers; employment and licensure, locally awarded subject matter expert teaching credentials.",True,\bemployment\b
SB899,Local Government,Derived from LIS bill description,,,BILLS.CSV,High electric demand facility; locality may include in its zoning ordinance water use estimate.,True,\blocalit
SB900,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Real property tax; exemption surviving spouses of members of armed forces who died in line of duty.,True,\bproperty tax\b
SB902,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; renewable portfolio standard program, deficiency payments.",True,\belectric utilit
SB903,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,"Dogs; sale and procurement by pet shops, pet shop regulations.",True,\bprocurement\b
SB904,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Medical malpractice; limitation on recovery; certain actions.,True,\bmedical\b
SB905,Education,Derived from LIS bill description,,,BILLS.CSV,"Internet Safety Advisory Council; established, Internet safety education program.",True,\beducation\b
SB905,Technology and Data,Derived from LIS bill description,,,BILLS.CSV,"Internet Safety Advisory Council; established, Internet safety education program.",True,\binternet\b
SB908,Education,Derived from LIS bill description,,,BILLS.CSV,"Public schools; student discipline and codes of conduct, etc.",True,\bpublic schools?\b
SB913,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Virginia Public Procurement Act; procurement of imported goods, forced and child labor prohibition.",True,\blabor\b
SB913,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,"Virginia Public Procurement Act; procurement of imported goods, forced and child labor prohibition.",True,\bprocurement\b
SB914,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,"Sexual assault of a child; mandatory minimum sentence, penalty.",True,\bsentenc
SB915,Education,Derived from LIS bill description,,,BILLS.CSV,"School boards; private higher educational institutions, industry and trade dual-enrollment.",True,\bschool boards?\b
SB917,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Collective bargaining by public employees; exclusive bargaining representatives.,True,\bemployees?\b
SB918,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Driving under the influence; driving or operating a motor vehicle, etc., while intoxicated.",True,\bmotor vehicles?\b
SB919,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Private companies providing public transportation services; employee protections.,True,\bemployees?\b
SB919,Transportation,Derived from LIS bill description,,,BILLS.CSV,Private companies providing public transportation services; employee protections.,True,\btransportation\b
SB920,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Workers' compensation; presumption as to death or disability from throat cancer.,True,\bworkers'? compensation\b
SB925,Insurance,Derived from LIS bill description,,,BILLS.CSV,"Health insurance; carrier business practices, method of payment for claims.",True,\bhealth insurance\b
SB926,Public Safety,Derived from LIS bill description,,,BILLS.CSV,Assault and battery; adds officers of Va. Marine Police to definition of law-enforcement officer.,True,\blaw-enforcement officers?\b
SB928,Environment and Conservation,Derived from LIS bill description,,,BILLS.CSV,State Police Officers' Retirement System; membership for Department of Wildlife Resources conservation police officers.,True,\bconservation\b
SB930,Environment and Conservation,Derived from LIS bill description,,,BILLS.CSV,Aquatic fauna/water quality in Chesapeake Bay & its major tributaries; surface water intakes.,True,\bwater quality\b
SB934,Public Safety,Derived from LIS bill description,,,BILLS.CSV,Unclaimed property presumed abandoned; Vol. Firefighters'/Rescue Squad Workers' Service Award Fund.,True,\bfirefighters?\b
SB935,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Chesapeake, City of; amending charter, dates of elections, etc.",True,\belections?\b
SB936,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,"Decreasing probation period; criteria for mandatory reduction, effective clause, report.",True,\bprobation\b
SB938,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,Firearms-related offenses; mandatory minimum sentence; penalty.,True,\boffenses?\b
SB938,Firearms,Derived from LIS bill description,,,BILLS.CSV,Firearms-related offenses; mandatory minimum sentence; penalty.,True,\bfirearms?\b
SB940,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Elections; candidates for office, challenges to candidate qualifications.",True,\belections?\b
SB941,Firearms,Derived from LIS bill description,,,BILLS.CSV,"Robbery; use of air or gas operated weapon, etc., penalty.",True,\bweapons?\b
SB942,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Sales and use tax; exemption for aircraft components, extends sunset.",True,\bsales and use tax\b
SB943,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; subtraction for retirement income of certain federal employees.",True,\bemployees?\b
SB943,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; subtraction for retirement income of certain federal employees.",True,\bincome tax\b
SB945,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,Campaign finance; appeal of penalties.,True,\bcampaign finance\b
SB946,Public Safety,Derived from LIS bill description,,,BILLS.CSV,Assault and battery; adds officers of Va. Marine Police to definition of law-enforcement officer.,True,\blaw-enforcement officers?\b
SB947,Transportation,Derived from LIS bill description,,,BILLS.CSV,"Issuing citations; certain traffic offenses and odor of marijuana, exclusion of evidence.",True,\btraffic\b
SB947,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,"Issuing citations; certain traffic offenses and odor of marijuana, exclusion of evidence.",True,\boffenses?\b
SB951,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; removes certain sunsets for standard deduction, etc.",True,\bincome tax\b
SB952,Public Safety,Derived from LIS bill description,,,BILLS.CSV,Fleeing from a law-enforcement officer; penalty.,True,\blaw-enforcement officers?\b
SB953,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"Practical nursing programs, certain; transferability to registered nursing programs, etc.",True,\bnursing\b
SB954,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Fertility preservation treatments; state plan for medical assistance services.,True,\bmedical\b
SB956,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,VSP Central Criminal Records Exchange; removal and repeal of certain reporting requirements.,True,\bcriminal\b
SB958,Environment and Conservation,Derived from LIS bill description,,,BILLS.CSV,"Virginia Water Quality Improvement Fund; establishing a reserve fund within Fund, etc.",True,\bwater quality\b
SB960,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,Electric utilities; data center cost allocation.,True,\belectric utilit
SB961,Education,Derived from LIS bill description,,,BILLS.CSV,"Virginia Military Survivors and Dependents Education Program; annual report on eligibility, etc.",True,\beducation\b
SB962,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,Va. Public Procurement Act; additional public works contract requirements.,True,\bprocurement\b
SB966,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,Virginia Criminal Sentencing Commission; increase membership.,True,\bcriminal\b
SB967,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Minimum wage and overtime pay; warehouse distribution center employees and employers.,True,\bemployers?\b
SB968,Education,Derived from LIS bill description,,,BILLS.CSV,"School boards; support services personnel, annual collection of certain staffing data required.",True,\bschool boards?\b
SB971,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; creates second-chance employment tax credit.",True,\bemployment\b
SB971,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; creates second-chance employment tax credit.",True,\bincome tax\b
SB975,Housing,Derived from LIS bill description,,,BILLS.CSV,Statewide housing targets; requires localities to increase their total housing stock.,True,\bhousing targets\b
SB975,Local Government,Derived from LIS bill description,,,BILLS.CSV,Statewide housing targets; requires localities to increase their total housing stock.,True,\blocalit
SB979,Education,Derived from LIS bill description,,,BILLS.CSV,Public schools; delayed implementation and review of revised public school accountability system.,True,\bpublic schools?\b
SB982,Local Government,Derived from LIS bill description,,,BILLS.CSV,Casino gaming; eligible host localities.,True,\blocalit
SB983,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Retail Sales and Use Tax; dealer discount.,True,\bsales and use tax\b
SB986,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,Assault and battery; Class 1 misdemeanor against sports official.,True,\bmisdemeanor\b
SB988,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Elections; prohibited area, within 40 feet of the curbside voting area.",True,\belections?\b
SB991,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,Voter registration; time period for closing registration records before certain elections.,True,\belections?\b
SB994,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,Elections; prohibited area within 100 feet.,True,\belections?\b
SB998,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Child labor; child engaged in the work of content creation, trust account.",True,\blabor\b
SJ248,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,Constitutional amendment (first reference); qualifications of voters; right to vote; persons not entitled to vote.,True,\bvoters?\b
SJ249,Marriage and Domestic Relations,Derived from LIS bill description,,,BILLS.CSV,Constitutional amendment; marriage between two adult persons.,True,\bmarriage\b
SJ251,Education,Derived from LIS bill description,,,BILLS.CSV,"Public school libraries; removal of certain books, report.",True,\bpublic schools?\b
SJ252,Transportation,Derived from LIS bill description,,,BILLS.CSV,Virginia State Route 55; Department of Transportation to study traffic congestion reduction.,True,\bdepartment of transportation\b
SJ253,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,General elections; joint subcommittee to study consolidation and scheduling.,True,\belections?\b
SJ255,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,Virginia's campaign finance laws; Joint Legislative Audit and Review Commission to study.,True,\bcampaign finance\b
SJ256,Education,Derived from LIS bill description,,,BILLS.CSV,Commending the Rappahannock High School baseball team.,True,\bhigh school\b
SJ260,Transportation,Derived from LIS bill description,,,BILLS.CSV,Transportation infrastructure; JLARC to study Department of Transportation's policies and funding.,True,\bdepartment of transportation\b
SJ261,Education,Derived from LIS bill description,,,BILLS.CSV,Specialized Education School Week; designating as first week of Oct. 2025 & each succeeding year.,True,\beducation\b
SJ293,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,Criminal Sentencing Commission; confirms appt. by the Chief Justice of Supreme Court of Chairman.,True,\bcriminal\b
SJ294,Family and Children,Derived from LIS bill description,,,BILLS.CSV,Commending Children's Home Society of Virginia.,True,\bchildren\b
SJ311,Education,Derived from LIS bill description,,,BILLS.CSV,Commending the Douglas Freeman High School girls' lacrosse team.,True,\bhigh school\b
SJ348,Education,Derived from LIS bill description,,,BILLS.CSV,Commending the Oscar Smith High School football team.,True,\bhigh school\b
SJ350,Education,Derived from LIS bill description,,,BILLS.CSV,Commending the Marion Senior High School girls' tennis team.,True,\bhigh school\b
SJ351,Education,Derived from LIS bill description,,,BILLS.CSV,Commending the Auburn High School volleyball team.,True,\bhigh school\b
SJ369,Family and Children,Derived from LIS bill description,,,BILLS.CSV,Commending Children of the Shenandoah.,True,\bchildren\b
SJ376,Agriculture and Food,Derived from LIS bill description,,,BILLS.CSV,Commending hemp farmers in Virginia.,True,\bfarmers?\b
SJ382,Family and Children,Derived from LIS bill description,,,BILLS.CSV,Commending Children's Home Society of Virginia.,True,\bchildren\b
SJ388,Family and Children,Derived from LIS bill description,,,BILLS.CSV,Commending Voices for Virginias Children.,True,\bchildren\b
SJ399,Education,Derived from LIS bill description,,,BILLS.CSV,Commending Mount Vernon Woods Elementary School.,True,\belementary school\b
SJ400,Education,Derived from LIS bill description,,,BILLS.CSV,Commending Lane Elementary School.,True,\belementary school\b
SJ401,Education,Derived from LIS bill description,,,BILLS.CSV,Commending Hollin Meadows Elementary School.,True,\belementary school\b
SJ402,Education,Derived from LIS bill description,,,BILLS.CSV,Commending Halley Elementary School.,True,\belementary school\b
SJ404,Education,Derived from LIS bill description,,,BILLS.CSV,Commending South County High School.,True,\bhigh school\b
SJ410,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,Commending the Northern Virginia Chamber of Commerce.,True,\bcommerce\b
SJ423,Education,Derived from LIS bill description,,,BILLS.CSV,Commending Spring Hill Elementary School.,True,\belementary school\b
SJ432,Education,Derived from LIS bill description,,,BILLS.CSV,Commending the Langley High School golf team.,True,\bhigh school\b
SJ435,Education,Derived from LIS bill description,,,BILLS.CSV,Commending the Langley High School girls' volleyball team.,True,\bhigh school\b
SJ441,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,Commending the Virginia Black Chamber of Commerce Foundation.,True,\bcommerce\b
SJ446,Education,Derived from LIS bill description,,,BILLS.CSV,Commending the Cave Spring High School cheerleading team.,True,\bhigh school\b
SR197,Education,Derived from LIS bill description,,,BILLS.CSV,Commending the Smithfield High School Junior Reserve Officers' Training Corps rifle team.,True,\bhigh school\b
SR207,Marriage and Domestic Relations,Derived from LIS bill description,,,BILLS.CSV,Nominating persons to be elected to juvenile and domestic relations district court judgeships.,True,\bdomestic relations\b
SR220,Transportation,Derived from LIS bill description,,,BILLS.CSV,Commending Hampton Roads Transit.,True,\btransit\b
SR225,Education,Derived from LIS bill description,,,BILLS.CSV,Commending the Fredericksburg City Public Schools Youth Mental Health Taskforce.,True,\bpublic schools?\b
SR225,Behavioral Health,Derived from LIS bill description,,,BILLS.CSV,Commending the Fredericksburg City Public Schools Youth Mental Health Taskforce.,True,\bmental health\b
SR256,Education,Derived from LIS bill description,,,BILLS.CSV,Commending Bon Air Elementary School.,True,\belementary school\b
SR259,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,Commending the Northern Virginia Chamber of Commerce.,True,\bcommerce\b
SR280,Education,Derived from LIS bill description,,,BILLS.CSV,Commending Bethel Manor Elementary School.,True,\belementary school\b
SR292,Marriage and Domestic Relations,Derived from LIS bill description,,,BILLS.CSV,Nominating persons to be elected to juvenile and domestic relations district court judgeships.,True,\bdomestic relations\b
SR312,Agriculture and Food,Derived from LIS bill description,,,BILLS.CSV,Commending the 4-H clubs and Future Farmers of America chapters in Washington County.,True,\bfarmers?\b
SR324,Education,Derived from LIS bill description,,,BILLS.CSV,Commending Osbourn Park High School.,True,\bhigh school\b
SR328,Education,Derived from LIS bill description,,,BILLS.CSV,Commending the Roanoke Higher Education Center.,True,\beducation\b
SR328,Higher Education,Derived from LIS bill description,,,BILLS.CSV,Commending the Roanoke Higher Education Center.,True,\bhigher education\b
