Bill_id,topic_name,classification,lis_subject_name,lis_parent_subject,source_file,source_text_used,rule_derived,matched_rule
HJ548,Unclassified,Unclassified,,,BILLS.CSV,Commending the Virginia Electoral Board Association.,False,
HJ549,Unclassified,Unclassified,,,BILLS.CSV,Commending Dover Hall.,False,
HJ550,Unclassified,Unclassified,,,BILLS.CSV,Commending Erin Schaible.,False,
HJ551,Unclassified,Unclassified,,,BILLS.CSV,Commending the Edwards family.,False,
HJ552,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Thomas Clyde Evelyn.,False,
HJ553,Unclassified,Unclassified,,,BILLS.CSV,Commending Rebecca Nunn.,False,
HJ554,Unclassified,Unclassified,,,BILLS.CSV,"Celebrating the life of Major General John Dean Taylor, VDF, Ret.",False,
HJ555,Unclassified,Unclassified,,,BILLS.CSV,Commending the Council of Virginia Archaeologists.,False,
HJ558,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Mary Ann Sobieralski.,False,
HJ559,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of William David Dolan III.,False,
HJ560,Unclassified,Unclassified,,,BILLS.CSV,Commending the Faison Center.,False,
HJ562,Unclassified,Unclassified,,,BILLS.CSV,Commending Wesley Housing.,False,
HJ563,Unclassified,Unclassified,,,BILLS.CSV,Commending Wayne F. Pryor.,False,
HJ564,Unclassified,Unclassified,,,BILLS.CSV,"Celebrating the life of the Honorable Henry Levander Marsh, III.",False,
HJ565,Unclassified,Unclassified,,,BILLS.CSV,Commending the Town of Glade Spring.,False,
HJ566,Unclassified,Unclassified,,,BILLS.CSV,Commending Port City Brewing Company.,False,
HJ567,Unclassified,Unclassified,,,BILLS.CSV,Commending the Campagna Center.,False,
HJ568,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Louis Peter Kokonis.,False,
HJ569,Unclassified,Unclassified,,,BILLS.CSV,"Commending Tammy Mann, Ph.D.",False,
HJ570,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Russ Adams.,False,
HJ571,Unclassified,Unclassified,,,BILLS.CSV,Commending the Alexandria Historical Society.,False,
HJ572,Unclassified,Unclassified,,,BILLS.CSV,Commending ACT for Alexandria.,False,
HJ573,Unclassified,Unclassified,,,BILLS.CSV,Commending Computer CORE.,False,
HJ574,Unclassified,Unclassified,,,BILLS.CSV,Commending the Virginia chapter of the American Association of University Women.,False,
HJ575,Unclassified,Unclassified,,,BILLS.CSV,Commending St. Stephen's and St. Agnes School.,False,
HJ576,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Shannon Clay Scott.,False,
HJ577,Unclassified,Unclassified,,,BILLS.CSV,Commending Dave Perno.,False,
HJ578,Unclassified,Unclassified,,,BILLS.CSV,Commending Art on the Avenue.,False,
HJ579,Unclassified,Unclassified,,,BILLS.CSV,Commending the John H. Enders Fire Company and Rescue Squad.,False,
HJ580,Unclassified,Unclassified,,,BILLS.CSV,Commending Ross A. Mugler.,False,
HJ581,Unclassified,Unclassified,,,BILLS.CSV,Commending the Alpha-gal Foundation.,False,
HJ582,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Paulina Yager Campbell.,False,
HJ583,Unclassified,Unclassified,,,BILLS.CSV,Commending Billy Wagner.,False,
HJ584,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Dr. Golden Bethune-Hill.,False,
HJ585,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Mark Spain.,False,
HJ586,Unclassified,Unclassified,,,BILLS.CSV,Commending the Friends of Loudoun County Animal Services.,False,
HJ587,Unclassified,Unclassified,,,BILLS.CSV,Commending the Leesburg Movement.,False,
HJ588,Unclassified,Unclassified,,,BILLS.CSV,Commending Lonnie Andrews III.,False,
HJ590,Unclassified,Unclassified,,,BILLS.CSV,Commending Griffin McDorman Yow.,False,
HJ591,Unclassified,Unclassified,,,BILLS.CSV,Commending Noah Lyles.,False,
HJ592,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of William M. McCarty.,False,
HJ593,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Diana Lee Creasey.,False,
HJ594,Unclassified,Unclassified,,,BILLS.CSV,Commending Manakin Episcopal Church.,False,
HJ595,Unclassified,Unclassified,,,BILLS.CSV,Commending The Salvation Army of Harrisonburg and Rockingham County.,False,
HJ596,Unclassified,Unclassified,,,BILLS.CSV,Commending Dr. Terry E. Arbogast II.,False,
HJ597,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Charles C. Pace.,False,
HJ598,Unclassified,Unclassified,,,BILLS.CSV,Commending Colette Sheehy.,False,
HJ599,Unclassified,Unclassified,,,BILLS.CSV,Commending Medlin Art Gallery.,False,
HJ600,Unclassified,Unclassified,,,BILLS.CSV,Commending Christian Tabash.,False,
HJ601,Unclassified,Unclassified,,,BILLS.CSV,Commending Michael Hughes.,False,
HJ602,Unclassified,Unclassified,,,BILLS.CSV,Commending Hadley Nicole Husisian.,False,
HJ603,Unclassified,Unclassified,,,BILLS.CSV,Commending the Paris 2024 Team USA Olympians from the University of Virginia.,False,
HJ604,Unclassified,Unclassified,,,BILLS.CSV,Commending the O. Winston Link Museum.,False,
HJ605,Unclassified,Unclassified,,,BILLS.CSV,Commending Dr Pepper Park at the Bridges.,False,
HJ606,Unclassified,Unclassified,,,BILLS.CSV,"Celebrating the life of Danny Joe Dales, D.C.",False,
HJ607,Unclassified,Unclassified,,,BILLS.CSV,Commending Thomas Heilman.,False,
HJ608,Unclassified,Unclassified,,,BILLS.CSV,Commending Paula Kwiek.,False,
HJ609,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Robert Carl Gibbons.,False,
HJ610,Unclassified,Unclassified,,,BILLS.CSV,Commending Robert R. Lindgren.,False,
HJ611,Unclassified,Unclassified,,,BILLS.CSV,Commending the City of Roanoke Municipal Volunteer Program.,False,
HJ612,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Lloyd W. Enoch.,False,
HJ613,Unclassified,Unclassified,,,BILLS.CSV,Commending LaKisha Kyle.,False,
HJ614,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Sterling Compton Broyles II.,False,
HJ615,Unclassified,Unclassified,,,BILLS.CSV,"Celebrating the life of William H. Brown, Sr.",False,
HJ616,Unclassified,Unclassified,,,BILLS.CSV,Commending Colonel Gary T. Settle.,False,
HJ617,Unclassified,Unclassified,,,BILLS.CSV,Commending Boxes of Basics.,False,
HJ618,Unclassified,Unclassified,,,BILLS.CSV,Commending the Culture Cup.,False,
HJ619,Unclassified,Unclassified,,,BILLS.CSV,Commending Dianne Piotrowski.,False,
HJ620,Unclassified,Unclassified,,,BILLS.CSV,Commending NORTH of the JAMES magazine.,False,
HJ621,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Arthur Laxton Eller.,False,
HJ622,Unclassified,Unclassified,,,BILLS.CSV,Commending the South Hill Longbeards Chapter of the National Wild Turkey Federation.,False,
HJ623,Unclassified,Unclassified,,,BILLS.CSV,Commending the Drakes Branch Volunteer Fire Department.,False,
HJ624,Unclassified,Unclassified,,,BILLS.CSV,"Celebrating the life of the Honorable Robert G. Woodson, Jr.",False,
HJ625,Unclassified,Unclassified,,,BILLS.CSV,Commending the Honorable G. Glenn Oder.,False,
HJ626,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Benjamin Pollard Alsop Warthen.,False,
HJ627,Unclassified,Unclassified,,,BILLS.CSV,"Celebrating the life of Robert Arthur Young, Ph.D.",False,
HJ629,Unclassified,Unclassified,,,BILLS.CSV,Commending Patricia Healy.,False,
HJ630,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Bonnie Sue Neighbour.,False,
HJ631,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Carolyn Powell Crist.,False,
HJ632,Unclassified,Unclassified,,,BILLS.CSV,Commending Marymount University.,False,
HJ633,Unclassified,Unclassified,,,BILLS.CSV,Commending the passage of the Older Americans Act.,False,
HJ634,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Matthew Robert Chiaverotti.,False,
HJ635,Unclassified,Unclassified,,,BILLS.CSV,Commending Coresix Precision Glass.,False,
HJ636,Unclassified,Unclassified,,,BILLS.CSV,Commending the Honorable R. Frances O'Brien.,False,
HJ637,Unclassified,Unclassified,,,BILLS.CSV,Commending Corliss Udoema.,False,
HJ638,Unclassified,Unclassified,,,BILLS.CSV,Commending Rita Jean Shropshire.,False,
HJ639,Unclassified,Unclassified,,,BILLS.CSV,Commending Herbert Jesse Yeatts.,False,
HJ640,Unclassified,Unclassified,,,BILLS.CSV,"Commending Lawrence Distributing Company, Inc.",False,
HJ641,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of George W. Lester II.,False,
HJ642,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Robert Evans Talbott.,False,
HJ643,Unclassified,Unclassified,,,BILLS.CSV,"Commending Crews Construction and Asphalt Paving, Inc.",False,
HJ645,Unclassified,Unclassified,,,BILLS.CSV,Commending John Edward Burton III.,False,
HJ646,Unclassified,Unclassified,,,BILLS.CSV,Commending Jimmie H. Barrett.,False,
HJ647,Unclassified,Unclassified,,,BILLS.CSV,Commending Benjamin T. Polk.,False,
HJ648,Unclassified,Unclassified,,,BILLS.CSV,Commending Patricia Miller.,False,
HJ649,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Stewart Hamilton Gamage.,False,
HJ650,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Clayton Tune Lester.,False,
HJ651,Unclassified,Unclassified,,,BILLS.CSV,Commending Judy Simmons.,False,
HJ652,Unclassified,Unclassified,,,BILLS.CSV,Commending Dr. Mark R. Jones.,False,
HJ653,Unclassified,Unclassified,,,BILLS.CSV,"Commending Tiffany McKillip Franks, Ed.D.",False,
HJ654,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Gloria Williams Campbell.,False,
HJ655,Unclassified,Unclassified,,,BILLS.CSV,Commending WSVA.,False,
HJ656,Unclassified,Unclassified,,,BILLS.CSV,Commending Anne Cochrane Pace.,False,
HJ657,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of David Charles Gompert.,False,
HJ658,Unclassified,Unclassified,,,BILLS.CSV,Commending the Honorable Donald W. Merricks.,False,
HJ659,Unclassified,Unclassified,,,BILLS.CSV,"Commending Mekhi Becton, Sr.",False,
HJ660,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Patricia W. Lovelace.,False,
HJ661,Unclassified,Unclassified,,,BILLS.CSV,Commending Kimberly Ann Bobo.,False,
HJ662,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Michael Gregory Brown.,False,
HJ663,Unclassified,Unclassified,,,BILLS.CSV,Commending Owen Love.,False,
HJ666,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Peggy Lynn Davis.,False,
HJ667,Unclassified,Unclassified,,,BILLS.CSV,Commending Dave Perno.,False,
HJ668,Unclassified,Unclassified,,,BILLS.CSV,Commending Leesburg Animal Park.,False,
HJ669,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Vernon S. Lee II.,False,
HJ670,Unclassified,Unclassified,,,BILLS.CSV,Commending The Roanoker,False,
HJ671,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Irene Louise Schubert.,False,
HJ672,Unclassified,Unclassified,,,BILLS.CSV,"Celebrating the life of Colonel Gerald William Hyland, USAF, Ret.",False,
HJ673,Unclassified,Unclassified,,,BILLS.CSV,Confirming appointments by the Speaker of the House of Delegates.,False,
HJ674,Unclassified,Unclassified,,,BILLS.CSV,Commending Kayla Nguyen.,False,
HJ675,Unclassified,Unclassified,,,BILLS.CSV,Commending Todd Biller.,False,
HJ676,Unclassified,Unclassified,,,BILLS.CSV,Commending the Stroke Comeback Center.,False,
HJ677,Unclassified,Unclassified,,,BILLS.CSV,Commending James Holland.,False,
HJ679,Unclassified,Unclassified,,,BILLS.CSV,Commending United Methodist Family Services.,False,
HJ680,Unclassified,Unclassified,,,BILLS.CSV,Commending the Combat Antisemitism Movement.,False,
HJ681,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Meghan Rose Hinger.,False,
HJ682,Unclassified,Unclassified,,,BILLS.CSV,Commemorating the life and legacy of William Flora.,False,
HJ683,Unclassified,Unclassified,,,BILLS.CSV,Commemorating the life and legacy of William Woodford.,False,
HJ684,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the lives of Loudoun County community members aboard American Airlines Flight 5342.,False,
HJ685,Unclassified,Unclassified,,,BILLS.CSV,Commending the Virginia Wing of the Civil Air Patrol.,False,
HJ686,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the lives of Olivia Eve Ter and Olesya Taylor.,False,
HJ687,Unclassified,Unclassified,,,BILLS.CSV,Commending Literacy for Life.,False,
HJ688,Unclassified,Unclassified,,,BILLS.CSV,Commending Woodlawn Little League.,False,
HJ689,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Peggy Lynn Davis.,False,
HJ690,Unclassified,Unclassified,,,BILLS.CSV,Commending Haidee Napier Ratliff.,False,
HJ691,Unclassified,Unclassified,,,BILLS.CSV,Commending the McLean Community Center.,False,
HJ693,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Giuseppe Cecchi.,False,
HJ696,Unclassified,Unclassified,,,BILLS.CSV,Commending the McLean Citizens Association.,False,
HJ697,Unclassified,Unclassified,,,BILLS.CSV,Commending Claire Collins.,False,
HJ698,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Jake Kincaid.,False,
HJ699,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Cheryl Hydrick Guedri.,False,
HJ700,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Martha Franklin Brockinton Stone.,False,
HJ701,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Joan Woltz Robins.,False,
HJ702,Unclassified,Unclassified,,,BILLS.CSV,"Celebrating the life of Morton G. Thalhimer, Jr.",False,
HJ703,Unclassified,Unclassified,,,BILLS.CSV,Commending Deborah D. Oswalt.,False,
HJ704,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Collie Burton III.,False,
HJ705,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Thomas Knapp Stone.,False,
HJ706,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Louise Stuart Tabb Whipple.,False,
HJ707,Unclassified,Unclassified,,,BILLS.CSV,Commending Melvin Carter.,False,
HJ708,Unclassified,Unclassified,,,BILLS.CSV,"Celebrating the life of Cloyd Kent Titus, M.D.",False,
HJ709,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Joseph Haynes Monk.,False,
HJ710,Unclassified,Unclassified,,,BILLS.CSV,Commending Barry Eugene DuVal.,False,
HJ711,Unclassified,Unclassified,,,BILLS.CSV,Commending no-kill animal rescues and shelters in Virginia.,False,
HJ712,Unclassified,Unclassified,,,BILLS.CSV,Commending Providence Baptist Church.,False,
HJ713,Unclassified,Unclassified,,,BILLS.CSV,Commending Phyllis Randall.,False,
HJ714,Unclassified,Unclassified,,,BILLS.CSV,Commending the Virginia Poultry Federation.,False,
HJ715,Unclassified,Unclassified,,,BILLS.CSV,Commending Paul M. Platt.,False,
HJ716,Unclassified,Unclassified,,,BILLS.CSV,Commending Anthony Guy Bennett.,False,
HJ717,Unclassified,Unclassified,,,BILLS.CSV,Commending the Lionsbridge Football Club.,False,
HJ718,Unclassified,Unclassified,,,BILLS.CSV,"Commending the McGaheysville Volunteer Fire Company, Inc.",False,
HJ719,Unclassified,Unclassified,,,BILLS.CSV,"Celebrating the life of Donald W. Foster, Sr.",False,
HJ720,Unclassified,Unclassified,,,BILLS.CSV,Commending Paula Loomis.,False,
HJ721,Unclassified,Unclassified,,,BILLS.CSV,Commending Norfolk State University.,False,
HJ722,Unclassified,Unclassified,,,BILLS.CSV,Commending Nancy Howell Agee.,False,
HJ723,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Lewis S. Wiley.,False,
HJ724,Unclassified,Unclassified,,,BILLS.CSV,Commending Donna T. Rogers.,False,
HJ726,Unclassified,Unclassified,,,BILLS.CSV,Commending Carlos Canas,False,
HJ727,Unclassified,Unclassified,,,BILLS.CSV,"Commending Felipe Hernandez, Jr.",False,
HJ728,Unclassified,Unclassified,,,BILLS.CSV,Commending Heman Bekele.,False,
HJ729,Unclassified,Unclassified,,,BILLS.CSV,"Celebrating the life of Robert Smith Quinn, Jr.",False,
HJ730,Unclassified,Unclassified,,,BILLS.CSV,Commending Dr. Jessica M. Jones.,False,
HJ731,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Bobby Gene Atkinson.,False,
HJ732,Unclassified,Unclassified,,,BILLS.CSV,Commending the Ridgeway Ruritan Club.,False,
HJ735,Unclassified,Unclassified,,,BILLS.CSV,Commending Aslin Beer Company.,False,
HJ737,Unclassified,Unclassified,,,BILLS.CSV,Commending Fox Mill Woods Swim and Tennis Club.,False,
HJ738,Unclassified,Unclassified,,,BILLS.CSV,Commending Sterner's Tae Kwon Do Academy.,False,
HJ739,Unclassified,Unclassified,,,BILLS.CSV,Commending the Herndon Village Network.,False,
HJ741,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Augustine Joseph Matson.,False,
HJ742,Unclassified,Unclassified,,,BILLS.CSV,Commending the Plumbers and Gasfitters of Local Union 5.,False,
HJ743,Unclassified,Unclassified,,,BILLS.CSV,Commending Diantha McKeel.,False,
HJ744,Unclassified,Unclassified,,,BILLS.CSV,Commending the Center at Belvedere.,False,
HJ745,Unclassified,Unclassified,,,BILLS.CSV,"Celebrating the life of Virgil Alexander Wood, Ed.D.",False,
HJ746,Unclassified,Unclassified,,,BILLS.CSV,Commending Marta Keane.,False,
HJ747,Unclassified,Unclassified,,,BILLS.CSV,Commending Sin Barreras.,False,
HJ748,Unclassified,Unclassified,,,BILLS.CSV,Commending the Center for Nonprofit Excellence.,False,
HJ749,Unclassified,Unclassified,,,BILLS.CSV,Commending the Charlottesville-Albemarle Society for the Prevention of Cruelty to Animals.,False,
HJ750,Unclassified,Unclassified,,,BILLS.CSV,Commending the Charlottesville Twelve.,False,
HJ751,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Thomas Cahill Johnson.,False,
HJ752,Unclassified,Unclassified,,,BILLS.CSV,Commending Christian Parker.,False,
HJ753,Unclassified,Unclassified,,,BILLS.CSV,Commending Ken Luersen.,False,
HJ754,Unclassified,Unclassified,,,BILLS.CSV,Commending Dr. Susan Schultz Huxman.,False,
HJ755,Unclassified,Unclassified,,,BILLS.CSV,Commending Willing Warriors.,False,
HJ758,Unclassified,Unclassified,,,BILLS.CSV,Commending Geraldine Maskelony.,False,
HJ759,Unclassified,Unclassified,,,BILLS.CSV,Commending Dr. Heisung Lee.,False,
HJ760,Unclassified,Unclassified,,,BILLS.CSV,"Judges; elections in circuit court, general district court, etc.",False,
HR453,Unclassified,Unclassified,,,BILLS.CSV,Commending Leland Teets.,False,
HR454,Unclassified,Unclassified,,,BILLS.CSV,"Reproductive freedom; Speaker of HOD to order study of loyal effects & consequences, etc.",False,
HR455,Unclassified,Unclassified,,,BILLS.CSV,Commending the Virginia Foundation for Healthy Youth.,False,
HR456,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Michael David Killian.,False,
HR457,Unclassified,Unclassified,,,BILLS.CSV,"House of Delegates; salaries, contingent and incidental expenses.",False,
HR459,Unclassified,Unclassified,,,BILLS.CSV,Commending Tomahawk Creek Middle School.,False,
HR460,Unclassified,Unclassified,,,BILLS.CSV,Commending Michele Moyer Lee.,False,
HR462,Unclassified,Unclassified,,,BILLS.CSV,Commending Mark Merrill.,False,
HR463,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Kathy Nerangis.,False,
HR464,Unclassified,Unclassified,,,BILLS.CSV,Commending Mary Werkheiser.,False,
HR465,Unclassified,Unclassified,,,BILLS.CSV,Commending the Iranian American community in Virginia.,False,
HR466,Unclassified,Unclassified,,,BILLS.CSV,Commending the Virginia Tobacco Region Revitalization Commission.,False,
HR467,Unclassified,Unclassified,,,BILLS.CSV,Commending Fredericksburg Comic Con.,False,
HR468,Unclassified,Unclassified,,,BILLS.CSV,"Commending Charlie Frye, Jr.",False,
HR469,Unclassified,Unclassified,,,BILLS.CSV,Commending the Clover Volunteer Fire Department.,False,
HR470,Unclassified,Unclassified,,,BILLS.CSV,Commending Doris B. Land.,False,
HR471,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Dorothy Southall.,False,
HR472,Unclassified,Unclassified,,,BILLS.CSV,Judges; nominations for election to circuit court.,False,
HR473,Unclassified,Unclassified,,,BILLS.CSV,Judges; nominations for election to general district court.,False,
HR475,Unclassified,Unclassified,,,BILLS.CSV,Judicial Inquiry and Review Commission; nomination for election of member.,False,
HR476,Unclassified,Unclassified,,,BILLS.CSV,Auditor of Public Accounts; nomination for election.,False,
HR478,Unclassified,Unclassified,,,BILLS.CSV,Commending Olivia Bryant.,False,
HR480,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Lamuel Scott Prater.,False,
HR481,Unclassified,Unclassified,,,BILLS.CSV,Commending Lawrence Douglas Wilder.,False,
HR482,Unclassified,Unclassified,,,BILLS.CSV,Commending the Warm Springs Valley Garden Club.,False,
HR483,Unclassified,Unclassified,,,BILLS.CSV,Commending Carlehr Swanson.,False,
HR484,Unclassified,Unclassified,,,BILLS.CSV,Commending David W. Poole.,False,
HR485,Unclassified,Unclassified,,,BILLS.CSV,Commending Mill Swamp Baptist Church.,False,
HR486,Unclassified,Unclassified,,,BILLS.CSV,Commending Ryan Alam and the Alam family.,False,
HR487,Unclassified,Unclassified,,,BILLS.CSV,"Israel, State of; reaffirming Commonwealth's support and commitment to its supporters.",False,
HR488,Unclassified,Unclassified,,,BILLS.CSV,Commending the Riverside Center for the Performing Arts.,False,
HR489,Unclassified,Unclassified,,,BILLS.CSV,Commending Todd Brown.,False,
HR490,Unclassified,Unclassified,,,BILLS.CSV,Commending the Lighthouse Community Center.,False,
HR491,Unclassified,Unclassified,,,BILLS.CSV,"Commending Timothy P. Duffy, Ph.D.",False,
HR492,Unclassified,Unclassified,,,BILLS.CSV,Commending the Charlottesville Area Association of REALTORS?.,False,
HR493,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Hunter Dakota Reedy.,False,
HR494,Unclassified,Unclassified,,,BILLS.CSV,Commending Elijah Aistrop.,False,
HR496,Unclassified,Unclassified,,,BILLS.CSV,Celebration of Life Crystal Michelle Kestner.,False,
HR498,Unclassified,Unclassified,,,BILLS.CSV,Commending the Ivor Volunteer Fire Department.,False,
HR499,Unclassified,Unclassified,,,BILLS.CSV,Commending the Brunswick Academy girls' volleyball team.,False,
HR500,Unclassified,Unclassified,,,BILLS.CSV,Commending the Brunswick Academy football team.,False,
HR502,Unclassified,Unclassified,,,BILLS.CSV,Commending HRE Bakery.,False,
HR504,Unclassified,Unclassified,,,BILLS.CSV,Commending Justin Dowell.,False,
HR505,Unclassified,Unclassified,,,BILLS.CSV,Commending KeyWest Lock & Safe.,False,
HR506,Unclassified,Unclassified,,,BILLS.CSV,Commending Aarav Chokshi.,False,
HR507,Unclassified,Unclassified,,,BILLS.CSV,Commending Kayla Heath.,False,
HR508,Unclassified,Unclassified,,,BILLS.CSV,Commending Cosmo's Corner Doggie Daycare.,False,
HR509,Unclassified,Unclassified,,,BILLS.CSV,Commending Bit of England Dart and Game Shoppe.,False,
HR510,Unclassified,Unclassified,,,BILLS.CSV,Commending Wonderly Lights.,False,
HR511,Unclassified,Unclassified,,,BILLS.CSV,Commending Sarah Routsis.,False,
HR512,Unclassified,Unclassified,,,BILLS.CSV,Commending G4 Kegs.,False,
HR513,Unclassified,Unclassified,,,BILLS.CSV,Commending Andy Yang.,False,
HR514,Unclassified,Unclassified,,,BILLS.CSV,Commending Daniel Claiborne Hudson.,False,
HR515,Unclassified,Unclassified,,,BILLS.CSV,Commending the Swiftwater Rescue Team of the Virginia Beach Fire Department.,False,
HR516,Unclassified,Unclassified,,,BILLS.CSV,Commending Providence Presbyterian Church.,False,
HR517,Unclassified,Unclassified,,,BILLS.CSV,Commending Vada Carawan.,False,
HR518,Unclassified,Unclassified,,,BILLS.CSV,Commending St. Francis Episcopal Church.,False,
HR520,Unclassified,Unclassified,,,BILLS.CSV,Commending First Lynnhaven Baptist Church.,False,
HR521,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of George G. Brown.,False,
HR522,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of William Gerald Massengill.,False,
HR523,Unclassified,Unclassified,,,BILLS.CSV,Commending Baila Fuzion Dance and Creative Arts Center.,False,
HR524,Unclassified,Unclassified,,,BILLS.CSV,"Commending STIHL, Inc.",False,
HR525,Unclassified,Unclassified,,,BILLS.CSV,Commending Beat da Odds.,False,
HR526,Unclassified,Unclassified,,,BILLS.CSV,Commending The Sweet Spot.,False,
HR527,Unclassified,Unclassified,,,BILLS.CSV,Commending the Fredericksburg Nationals.,False,
HR528,Unclassified,Unclassified,,,BILLS.CSV,Commending Teach to Reach Teens.,False,
HR529,Unclassified,Unclassified,,,BILLS.CSV,Commending Offix.,False,
HR530,Unclassified,Unclassified,,,BILLS.CSV,Commending Judi Miller.,False,
HR531,Unclassified,Unclassified,,,BILLS.CSV,Commending Cakes by Happy Eatery.,False,
HR532,Unclassified,Unclassified,,,BILLS.CSV,Commending Cub Scout Pack 2831.,False,
HR534,Unclassified,Unclassified,,,BILLS.CSV,"Celebrating the life of Peter John Kemp, MD.",False,
HR535,Unclassified,Unclassified,,,BILLS.CSV,Commending Deirdre Love.,False,
HR536,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Shirley Kenneth Jones.,False,
HR537,Unclassified,Unclassified,,,BILLS.CSV,"Commending Jon R. Stehle, Jr.",False,
HR538,Unclassified,Unclassified,,,BILLS.CSV,Commending Kate G. Doyle Feingold.,False,
HR539,Unclassified,Unclassified,,,BILLS.CSV,Commending Jeffrey C. Greenfield.,False,
HR540,Unclassified,Unclassified,,,BILLS.CSV,Commending D. Thomas Ross.,False,
HR541,Unclassified,Unclassified,,,BILLS.CSV,Commending So Lim.,False,
HR542,Unclassified,Unclassified,,,BILLS.CSV,"Celebrating the life of First Lieutenant Zachary Dart Galli, USA.",False,
HR543,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Jeannette Windsor Howard.,False,
HR544,Unclassified,Unclassified,,,BILLS.CSV,Commending Anvil Campground.,False,
HR545,Unclassified,Unclassified,,,BILLS.CSV,Commending the Hampton Roads Leadership Prayer Breakfast.,False,
HR546,Unclassified,Unclassified,,,BILLS.CSV,Commending Bill Rilee.,False,
HR547,Unclassified,Unclassified,,,BILLS.CSV,"Commending John Percy Burch, Jr.",False,
HR548,Unclassified,Unclassified,,,BILLS.CSV,Commending Radford University.,False,
HR549,Unclassified,Unclassified,,,BILLS.CSV,Commending the first responders of Marion and Smyth County.,False,
HR550,Unclassified,Unclassified,,,BILLS.CSV,Commending the Virginia Beach Antique Mall.,False,
HR551,Unclassified,Unclassified,,,BILLS.CSV,Commending Cool Stuff.,False,
HR552,Unclassified,Unclassified,,,BILLS.CSV,Commending Comic Kings.,False,
HR553,Unclassified,Unclassified,,,BILLS.CSV,Commending Iglesia Cristiana Nueva Vida.,False,
HR554,Unclassified,Unclassified,,,BILLS.CSV,Celebrating the life of Stephen M. Quillen.,False,
HR555,Unclassified,Unclassified,,,BILLS.CSV,"Celebrating the life of George Thomas Kiser, Jr.",False,
HR556,Unclassified,Unclassified,,,BILLS.CSV,Commending Kaitlyn Gabriel.,False,
