member_id,MBR_NAME,party,Subject_Id,Subject_Name,subject_vote_events,eligible_subject_events,party_break_events,cross_party_events,cross_party_pct,party_break_pct
H0327,Rodney T. Willett,D,156,Elections,4,4,0,0,0.0,0.0
H0327,Rodney T. Willett,D,218,Health,4,4,0,0,0.0,0.0
H0327,Rodney T. Willett,D,642,Contraceptives,4,4,0,0,0.0,0.0
H0328,Scott A. Wyatt,R,1060,State Employees,4,4,0,0,0.0,0.0
H0328,Scott A. Wyatt,R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0328,Scott A. Wyatt,R,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0328,Scott A. Wyatt,R,156,Elections,4,4,0,0,0.0,0.0
H0328,Scott A. Wyatt,R,856,Local Government and Officials,4,4,0,0,0.0,0.0
H0329,Bill Wiley,R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0329,Bill Wiley,R,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0329,Bill Wiley,R,156,Elections,4,4,0,0,0.0,0.0
H0330,Candi Mundon King,D,117,Constitutional Amendments,4,4,0,0,0.0,0.0
H0333,Jason S. Ballard,R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0333,Jason S. Ballard,R,1142,Wages,4,4,0,0,0.0,0.0
H0333,Jason S. Ballard,R,156,Elections,4,4,0,0,0.0,0.0
H0333,Jason S. Ballard,R,597,Children,4,4,0,0,0.0,0.0
H0333,Jason S. Ballard,R,692,Electronic Processes,4,4,0,0,0.0,0.0
H0333,Jason S. Ballard,R,707,Evidence,4,4,0,0,0.0,0.0
H0334,Elizabeth B. Bennett-Parker,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0334,Elizabeth B. Bennett-Parker,D,156,Elections,4,4,0,0,0.0,0.0
H0335,Mike A. Cherry,R,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0335,Mike A. Cherry,R,218,Health,4,4,0,0,0.0,0.0
H0335,Mike A. Cherry,R,642,Contraceptives,4,4,0,0,0.0,0.0
H0335,Mike A. Cherry,R,785,Human Rights,4,4,0,0,0.0,0.0
H0335,Mike A. Cherry,R,871,Marriage,4,4,0,0,0.0,0.0
H0336,Nadarius E. Clark,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0336,Nadarius E. Clark,D,1142,Wages,4,4,0,0,0.0,0.0
H0336,Nadarius E. Clark,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0336,Nadarius E. Clark,D,156,Elections,4,4,0,0,0.0,0.0
H0336,Nadarius E. Clark,D,361,Public Service Companies,4,4,0,0,0.0,0.0
H0340,Michelle Lopes Maldonado,D,1060,State Employees,4,4,0,0,0.0,0.0
H0340,Michelle Lopes Maldonado,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0340,Michelle Lopes Maldonado,D,1142,Wages,4,4,0,0,0.0,0.0
H0340,Michelle Lopes Maldonado,D,156,Elections,4,4,0,0,0.0,0.0
H0340,Michelle Lopes Maldonado,D,4,Administration of Government,4,4,0,0,0.0,0.0
H0340,Michelle Lopes Maldonado,D,597,Children,4,4,0,0,0.0,0.0
H0340,Michelle Lopes Maldonado,D,692,Electronic Processes,4,4,0,0,0.0,0.0
H0340,Michelle Lopes Maldonado,D,707,Evidence,4,4,0,0,0.0,0.0
H0340,Michelle Lopes Maldonado,D,856,Local Government and Officials,4,4,0,0,0.0,0.0
H0342,Phillip A. Scott,R,133,Criminal Procedure,4,4,1,0,0.0,25.0
H0342,Phillip A. Scott,R,218,Health,4,4,0,0,0.0,0.0
H0342,Phillip A. Scott,R,642,Contraceptives,4,4,0,0,0.0,0.0
H0342,Phillip A. Scott,R,785,Human Rights,4,4,0,0,0.0,0.0
H0342,Phillip A. Scott,R,871,Marriage,4,4,0,0,0.0,0.0
H0343,Briana D. Sewell,D,1060,State Employees,4,4,0,0,0.0,0.0
H0343,Briana D. Sewell,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0343,Briana D. Sewell,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0343,Briana D. Sewell,D,156,Elections,4,4,0,0,0.0,0.0
H0343,Briana D. Sewell,D,856,Local Government and Officials,4,4,0,0,0.0,0.0
H0344,Irene Shin,D,1060,State Employees,4,4,0,0,0.0,0.0
H0344,Irene Shin,D,1142,Wages,4,4,0,0,0.0,0.0
H0344,Irene Shin,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0344,Irene Shin,D,361,Public Service Companies,4,4,0,0,0.0,0.0
H0344,Irene Shin,D,856,Local Government and Officials,4,4,0,0,0.0,0.0
H0345,Anne Ferrell Tata,R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0345,Anne Ferrell Tata,R,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0345,Anne Ferrell Tata,R,156,Elections,4,4,0,0,0.0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,785,Human Rights,4,4,0,0,0.0,0.0
H0347,"H. Otto Wachsmann, Jr.",R,871,Marriage,4,4,0,0,0.0,0.0
H0348,Wren M. Williams,R,1060,State Employees,4,4,0,0,0.0,0.0
H0348,Wren M. Williams,R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0348,Wren M. Williams,R,1142,Wages,4,4,0,0,0.0,0.0
H0348,Wren M. Williams,R,156,Elections,4,4,0,0,0.0,0.0
H0348,Wren M. Williams,R,231,Housing,6,4,0,0,0.0,0.0
H0348,Wren M. Williams,R,692,Electronic Processes,4,4,1,0,0.0,25.0
H0348,Wren M. Williams,R,707,Evidence,4,4,1,0,0.0,25.0
H0348,Wren M. Williams,R,856,Local Government and Officials,4,4,0,0,0.0,0.0
H0349,Jackie H. Glass,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0349,Jackie H. Glass,D,785,Human Rights,4,4,0,0,0.0,0.0
H0349,Jackie H. Glass,D,871,Marriage,4,4,0,0,0.0,0.0
H0350,Ellen H. McLaughlin,R,1060,State Employees,4,4,0,0,0.0,0.0
H0350,Ellen H. McLaughlin,R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0350,Ellen H. McLaughlin,R,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0350,Ellen H. McLaughlin,R,156,Elections,4,4,0,0,0.0,0.0
H0350,Ellen H. McLaughlin,R,856,Local Government and Officials,4,4,0,0,0.0,0.0
H0351,Holly M. Seibold,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0351,Holly M. Seibold,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0351,Holly M. Seibold,D,156,Elections,4,4,0,0,0.0,0.0
H0351,Holly M. Seibold,D,231,Housing,4,4,0,0,0.0,0.0
H0353,Bonita G. Anthony,D,1060,State Employees,4,4,0,0,0.0,0.0
H0353,Bonita G. Anthony,D,1142,Wages,4,4,0,0,0.0,0.0
H0353,Bonita G. Anthony,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0353,Bonita G. Anthony,D,361,Public Service Companies,4,4,0,0,0.0,0.0
H0353,Bonita G. Anthony,D,785,Human Rights,4,4,0,0,0.0,0.0
H0353,Bonita G. Anthony,D,856,Local Government and Officials,4,4,0,0,0.0,0.0
H0353,Bonita G. Anthony,D,871,Marriage,4,4,0,0,0.0,0.0
H0354,Katrina Callsen,D,231,Housing,4,4,0,0,0.0,0.0
H0354,Katrina Callsen,D,597,Children,4,4,0,0,0.0,0.0
H0354,Katrina Callsen,D,692,Electronic Processes,4,4,0,0,0.0,0.0
H0354,Katrina Callsen,D,707,Evidence,4,4,0,0,0.0,0.0
H0355,Laura Jane Cohen,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0355,Laura Jane Cohen,D,1142,Wages,4,4,0,0,0.0,0.0
H0355,Laura Jane Cohen,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0355,Laura Jane Cohen,D,156,Elections,4,4,0,0,0.0,0.0
H0355,Laura Jane Cohen,D,218,Health,4,4,0,0,0.0,0.0
H0355,Laura Jane Cohen,D,4,Administration of Government,4,4,0,0,0.0,0.0
H0355,Laura Jane Cohen,D,642,Contraceptives,4,4,0,0,0.0,0.0
H0356,Rae Cousins,D,1060,State Employees,4,4,0,0,0.0,0.0
H0356,Rae Cousins,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0356,Rae Cousins,D,1142,Wages,4,4,0,0,0.0,0.0
H0356,Rae Cousins,D,156,Elections,4,4,0,0,0.0,0.0
H0356,Rae Cousins,D,4,Administration of Government,4,4,0,0,0.0,0.0
H0356,Rae Cousins,D,692,Electronic Processes,4,4,0,0,0.0,0.0
H0356,Rae Cousins,D,707,Evidence,4,4,0,0,0.0,0.0
H0356,Rae Cousins,D,856,Local Government and Officials,4,4,0,0,0.0,0.0
H0357,Will Davis,R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0357,Will Davis,R,156,Elections,4,4,0,0,0.0,0.0
H0357,Will Davis,R,597,Children,4,4,0,0,0.0,0.0
H0357,Will Davis,R,692,Electronic Processes,4,4,0,0,0.0,0.0
H0357,Will Davis,R,707,Evidence,4,4,0,0,0.0,0.0
H0360,Michael B. Feggans,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0360,Michael B. Feggans,D,1142,Wages,4,4,0,0,0.0,0.0
H0360,Michael B. Feggans,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0360,Michael B. Feggans,D,156,Elections,4,4,0,0,0.0,0.0
H0360,Michael B. Feggans,D,361,Public Service Companies,4,4,0,0,0.0,0.0
H0361,Debra D. Gardner,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0361,Debra D. Gardner,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0361,Debra D. Gardner,D,156,Elections,4,4,0,0,0.0,0.0
H0361,Debra D. Gardner,D,218,Health,4,4,0,0,0.0,0.0
H0361,Debra D. Gardner,D,642,Contraceptives,4,4,0,0,0.0,0.0
H0362,"Thomas A. Garrett, Jr.",R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0362,"Thomas A. Garrett, Jr.",R,1282,Uncodified Legislation,6,4,2,0,0.0,33.33333333333333
H0362,"Thomas A. Garrett, Jr.",R,156,Elections,4,4,0,0,0.0,0.0
H0364,Timothy P. Griffin,R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0364,Timothy P. Griffin,R,133,Criminal Procedure,4,4,1,0,0.0,25.0
H0364,Timothy P. Griffin,R,156,Elections,4,4,0,0,0.0,0.0
H0365,"Rozia A. Henson, Jr.",D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0365,"Rozia A. Henson, Jr.",D,218,Health,4,4,0,0,0.0,0.0
H0365,"Rozia A. Henson, Jr.",D,642,Contraceptives,4,4,0,0,0.0,0.0
H0365,"Rozia A. Henson, Jr.",D,785,Human Rights,4,4,0,0,0.0,0.0
H0365,"Rozia A. Henson, Jr.",D,871,Marriage,4,4,0,0,0.0,0.0
H0366,Phil M. Hernandez,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0366,Phil M. Hernandez,D,156,Elections,4,4,0,0,0.0,0.0
H0366,Phil M. Hernandez,D,231,Housing,5,4,0,0,0.0,0.0
H0366,Phil M. Hernandez,D,597,Children,4,4,0,0,0.0,0.0
H0366,Phil M. Hernandez,D,692,Electronic Processes,4,4,0,0,0.0,0.0
H0366,Phil M. Hernandez,D,707,Evidence,4,4,0,0,0.0,0.0
H0369,Hillary Pugh Kent,R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0369,Hillary Pugh Kent,R,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0369,Hillary Pugh Kent,R,156,Elections,4,4,0,0,0.0,0.0
H0370,Karen Keys-Gamarra,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0370,Karen Keys-Gamarra,D,156,Elections,4,4,0,0,0.0,0.0
H0370,Karen Keys-Gamarra,D,692,Electronic Processes,4,4,0,0,0.0,0.0
H0370,Karen Keys-Gamarra,D,707,Evidence,4,4,0,0,0.0,0.0
H0371,Amy J. Laufer,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0371,Amy J. Laufer,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0371,Amy J. Laufer,D,156,Elections,4,4,0,0,0.0,0.0
H0372,Destiny LeVere Bolling,D,1142,Wages,4,4,0,0,0.0,0.0
H0372,Destiny LeVere Bolling,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0372,Destiny LeVere Bolling,D,4,Administration of Government,4,4,0,0,0.0,0.0
H0372,Destiny LeVere Bolling,D,785,Human Rights,4,4,0,0,0.0,0.0
H0372,Destiny LeVere Bolling,D,871,Marriage,4,4,0,0,0.0,0.0
H0374,Marty Martinez,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0374,Marty Martinez,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0374,Marty Martinez,D,156,Elections,4,4,0,0,0.0,0.0
H0375,Adele Y. McClure,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0375,Adele Y. McClure,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0375,Adele Y. McClure,D,156,Elections,4,4,0,0,0.0,0.0
H0375,Adele Y. McClure,D,231,Housing,4,4,0,0,0.0,0.0
H0377,Delores Oates,R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0377,Delores Oates,R,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0377,Delores Oates,R,156,Elections,4,4,0,0,0.0,0.0
H0380,Atoosa R. Reaser,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0380,Atoosa R. Reaser,D,156,Elections,4,4,0,0,0.0,0.0
H0380,Atoosa R. Reaser,D,231,Housing,4,4,0,0,0.0,0.0
H0380,Atoosa R. Reaser,D,692,Electronic Processes,4,4,0,0,0.0,0.0
H0380,Atoosa R. Reaser,D,707,Evidence,4,4,0,0,0.0,0.0
H0382,Joshua E. Thomas,D,1060,State Employees,4,4,0,0,0.0,0.0
H0382,Joshua E. Thomas,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0382,Joshua E. Thomas,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0382,Joshua E. Thomas,D,156,Elections,4,4,0,0,0.0,0.0
H0382,Joshua E. Thomas,D,856,Local Government and Officials,4,4,0,0,0.0,0.0
H0383,Eric R. Zehr,R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0383,Eric R. Zehr,R,133,Criminal Procedure,4,4,1,0,0.0,25.0
H0383,Eric R. Zehr,R,156,Elections,4,4,0,0,0.0,0.0
H0384,Eric Phillips,R,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0384,Eric Phillips,R,785,Human Rights,4,4,0,0,0.0,0.0
H0384,Eric Phillips,R,871,Marriage,4,4,0,0,0.0,0.0
H0385,JJ Singh,D,1060,State Employees,4,4,0,0,0.0,0.0
H0385,JJ Singh,D,1142,Wages,4,4,0,0,0.0,0.0
H0385,JJ Singh,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0385,JJ Singh,D,4,Administration of Government,4,4,0,0,0.0,0.0
H0385,JJ Singh,D,785,Human Rights,4,4,0,0,0.0,0.0
H0385,JJ Singh,D,856,Local Government and Officials,4,4,0,0,0.0,0.0
H0385,JJ Singh,D,871,Marriage,4,4,0,0,0.0,0.0
H0386,Jessica L. Anderson,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0386,Jessica L. Anderson,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0386,Jessica L. Anderson,D,156,Elections,4,4,0,0,0.0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,692,Electronic Processes,4,4,0,0,0.0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,707,Evidence,4,4,0,0,0.0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,785,Human Rights,4,4,0,0,0.0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,871,Marriage,4,4,0,0,0.0,0.0
H0388,Stacey Annie Carroll,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0388,Stacey Annie Carroll,D,238,Insurance,5,4,0,0,0.0,0.0
H0388,Stacey Annie Carroll,D,448,Unemployment Compensation,5,4,0,0,0.0,0.0
H0388,Stacey Annie Carroll,D,785,Human Rights,4,4,0,0,0.0,0.0
H0388,Stacey Annie Carroll,D,871,Marriage,4,4,0,0,0.0,0.0
H0389,Nicole Cole,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0389,Nicole Cole,D,218,Health,4,4,0,0,0.0,0.0
H0389,Nicole Cole,D,642,Contraceptives,4,4,0,0,0.0,0.0
H0390,Mitchell Cornett,R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0390,Mitchell Cornett,R,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0390,Mitchell Cornett,R,156,Elections,4,4,0,0,0.0,0.0
H0390,Mitchell Cornett,R,218,Health,4,4,0,0,0.0,0.0
H0390,Mitchell Cornett,R,642,Contraceptives,4,4,0,0,0.0,0.0
H0391,Lindsey Dougherty,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0391,Lindsey Dougherty,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0391,Lindsey Dougherty,D,156,Elections,4,4,0,0,0.0,0.0
H0392,Mark C. Downey,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0392,Mark C. Downey,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0392,Mark C. Downey,D,156,Elections,4,4,0,0,0.0,0.0
H0393,Lily V. Franklin,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0393,Lily V. Franklin,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0393,Lily V. Franklin,D,156,Elections,4,4,0,0,0.0,0.0
H0394,Karen Hamilton,R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0394,Karen Hamilton,R,156,Elections,4,4,0,0,0.0,0.0
H0395,John Chilton McAuliff,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0395,John Chilton McAuliff,D,785,Human Rights,4,4,0,0,0.0,0.0
H0395,John Chilton McAuliff,D,871,Marriage,4,4,0,0,0.0,0.0
H0396,Leslie Chambers Mehta,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0396,Leslie Chambers Mehta,D,156,Elections,4,4,0,0,0.0,0.0
H0396,Leslie Chambers Mehta,D,597,Children,4,4,0,0,0.0,0.0
H0396,Leslie Chambers Mehta,D,692,Electronic Processes,4,4,0,0,0.0,0.0
H0396,Leslie Chambers Mehta,D,707,Evidence,4,4,0,0,0.0,0.0
H0397,May Nivar,D,1060,State Employees,4,4,0,0,0.0,0.0
H0397,May Nivar,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0397,May Nivar,D,1142,Wages,4,4,0,0,0.0,0.0
H0397,May Nivar,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0397,May Nivar,D,156,Elections,4,4,0,0,0.0,0.0
H0397,May Nivar,D,361,Public Service Companies,4,4,0,0,0.0,0.0
H0397,May Nivar,D,856,Local Government and Officials,4,4,0,0,0.0,0.0
H0398,Justin Pence,R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0398,Justin Pence,R,156,Elections,4,4,0,0,0.0,0.0
H0398,Justin Pence,R,692,Electronic Processes,4,4,0,0,0.0,0.0
H0398,Justin Pence,R,707,Evidence,4,4,0,0,0.0,0.0
H0399,Kimberly Pope Adams,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0399,Kimberly Pope Adams,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0399,Kimberly Pope Adams,D,156,Elections,4,4,0,0,0.0,0.0
H0400,Virgil Thornton,D,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0400,Virgil Thornton,D,156,Elections,4,4,0,0,0.0,0.0
H0400,Virgil Thornton,D,692,Electronic Processes,4,4,0,0,0.0,0.0
H0400,Virgil Thornton,D,707,Evidence,4,4,0,0,0.0,0.0
H0401,Madison Whittle,R,1141,Voters and Voting,4,4,0,0,0.0,0.0
H0401,Madison Whittle,R,156,Elections,4,4,0,0,0.0,0.0
H0401,Madison Whittle,R,597,Children,4,4,0,0,0.0,0.0
H0401,Madison Whittle,R,692,Electronic Processes,4,4,0,0,0.0,0.0
H0401,Madison Whittle,R,707,Evidence,4,4,0,0,0.0,0.0
H0402,Charlie Schmidt,D,692,Electronic Processes,4,4,0,0,0.0,0.0
H0402,Charlie Schmidt,D,707,Evidence,4,4,0,0,0.0,0.0
H0403,Gretchen M. Bulova,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0404,Margaret A. Franklin,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0405,Garrett McGuire,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0405,Garrett McGuire,D,218,Health,4,4,0,0,0.0,0.0
H0405,Garrett McGuire,D,642,Contraceptives,4,4,0,0,0.0,0.0
H0406,Kirk McPike,D,1282,Uncodified Legislation,4,4,0,0,0.0,0.0
H0406,Kirk McPike,D,133,Criminal Procedure,4,4,0,0,0.0,0.0
H0056,Terry G. Kilgore,R,1160,Workforce,3,3,0,0,0.0,0.0
H0056,Terry G. Kilgore,R,18042,Wind Energy,3,3,0,0,0.0,0.0
H0056,Terry G. Kilgore,R,218,Health,3,3,0,0,0.0,0.0
H0056,Terry G. Kilgore,R,642,Contraceptives,3,3,0,0,0.0,0.0
H0108,Vivian E. Watts,D,1060,State Employees,3,3,1,0,0.0,33.33333333333333
H0108,Vivian E. Watts,D,125,Courts Not of Record,3,3,0,0,0.0,0.0
H0108,Vivian E. Watts,D,218,Health,3,3,0,0,0.0,0.0
H0108,Vivian E. Watts,D,231,Housing,3,3,0,0,0.0,0.0
H0108,Vivian E. Watts,D,642,Contraceptives,3,3,0,0,0.0,0.0
H0108,Vivian E. Watts,D,692,Electronic Processes,4,3,0,0,0.0,0.0
H0108,Vivian E. Watts,D,707,Evidence,4,3,0,0,0.0,0.0
H0108,Vivian E. Watts,D,856,Local Government and Officials,3,3,1,0,0.0,33.33333333333333
H0124,R. Lee Ware,R,1060,State Employees,3,3,0,0,0.0,0.0
H0124,R. Lee Ware,R,218,Health,3,3,0,0,0.0,0.0
H0124,R. Lee Ware,R,642,Contraceptives,3,3,0,0,0.0,0.0
H0124,R. Lee Ware,R,692,Electronic Processes,3,3,0,0,0.0,0.0
H0124,R. Lee Ware,R,707,Evidence,3,3,0,0,0.0,0.0
H0124,R. Lee Ware,R,856,Local Government and Officials,3,3,0,0,0.0,0.0
H0136,"Thomas C. Wright, Jr.",R,1060,State Employees,3,3,0,0,0.0,0.0
H0136,"Thomas C. Wright, Jr.",R,133,Criminal Procedure,4,3,0,0,0.0,0.0
H0136,"Thomas C. Wright, Jr.",R,238,Insurance,5,3,0,0,0.0,0.0
H0136,"Thomas C. Wright, Jr.",R,448,Unemployment Compensation,5,3,0,0,0.0,0.0
H0136,"Thomas C. Wright, Jr.",R,856,Local Government and Officials,3,3,0,0,0.0,0.0
H0173,Jeion A. Ward,D,1160,Workforce,3,3,0,0,0.0,0.0
H0173,Jeion A. Ward,D,133,Criminal Procedure,4,3,0,0,0.0,0.0
H0173,Jeion A. Ward,D,18042,Wind Energy,3,3,0,0,0.0,0.0
H0173,Jeion A. Ward,D,218,Health,3,3,0,0,0.0,0.0
H0173,Jeion A. Ward,D,361,Public Service Companies,3,3,0,0,0.0,0.0
H0173,Jeion A. Ward,D,597,Children,3,3,0,0,0.0,0.0
H0173,Jeion A. Ward,D,642,Contraceptives,3,3,0,0,0.0,0.0
H0207,Delores L. McQuinn,D,1142,Wages,3,3,0,0,0.0,0.0
H0207,Delores L. McQuinn,D,154,Education,3,3,0,0,0.0,0.0
H0207,Delores L. McQuinn,D,218,Health,3,3,0,0,0.0,0.0
H0207,Delores L. McQuinn,D,231,Housing,3,3,0,0,0.0,0.0
H0207,Delores L. McQuinn,D,594,Child Care,3,3,0,0,0.0,0.0
H0207,Delores L. McQuinn,D,642,Contraceptives,3,3,0,0,0.0,0.0
H0207,Delores L. McQuinn,D,692,Electronic Processes,3,3,0,0,0.0,0.0
H0207,Delores L. McQuinn,D,707,Evidence,3,3,0,0,0.0,0.0
H0208,Charniele L. Herring,D,1141,Voters and Voting,4,3,0,0,0.0,0.0
H0208,Charniele L. Herring,D,1142,Wages,3,3,0,0,0.0,0.0
H0208,Charniele L. Herring,D,156,Elections,4,3,0,0,0.0,0.0
H0208,Charniele L. Herring,D,231,Housing,3,3,0,0,0.0,0.0
H0208,Charniele L. Herring,D,692,Electronic Processes,3,3,0,0,0.0,0.0
H0208,Charniele L. Herring,D,707,Evidence,3,3,0,0,0.0,0.0
H0212,Betsy B. Carr,D,1142,Wages,3,3,0,0,0.0,0.0
H0212,Betsy B. Carr,D,218,Health,3,3,0,0,0.0,0.0
H0212,Betsy B. Carr,D,511,Affordable Housing,3,3,0,0,0.0,0.0
H0212,Betsy B. Carr,D,642,Contraceptives,3,3,0,0,0.0,0.0
H0212,Betsy B. Carr,D,692,Electronic Processes,3,3,0,0,0.0,0.0
H0212,Betsy B. Carr,D,707,Evidence,3,3,0,0,0.0,0.0
H0219,Patrick A. Hope,D,1060,State Employees,3,3,0,0,0.0,0.0
H0219,Patrick A. Hope,D,1141,Voters and Voting,4,3,0,0,0.0,0.0
H0219,Patrick A. Hope,D,125,Courts Not of Record,3,3,0,0,0.0,0.0
H0219,Patrick A. Hope,D,156,Elections,4,3,0,0,0.0,0.0
H0219,Patrick A. Hope,D,231,Housing,3,3,0,0,0.0,0.0
H0219,Patrick A. Hope,D,445,Trade and Commerce,3,3,0,0,0.0,0.0
H0219,Patrick A. Hope,D,721,Firearms,3,3,0,0,0.0,0.0
H0219,Patrick A. Hope,D,856,Local Government and Officials,3,3,0,0,0.0,0.0
H0224,James W. Morefield,R,1142,Wages,3,3,0,0,0.0,0.0
H0224,James W. Morefield,R,218,Health,3,3,0,0,0.0,0.0
H0224,James W. Morefield,R,642,Contraceptives,3,3,0,0,0.0,0.0
H0224,James W. Morefield,R,692,Electronic Processes,3,3,0,0,0.0,0.0
H0224,James W. Morefield,R,707,Evidence,3,3,0,0,0.0,0.0
H0227,Luke E. Torian,D,1060,State Employees,5,3,0,0,0.0,0.0
H0227,Luke E. Torian,D,1142,Wages,3,3,0,0,0.0,0.0
H0227,Luke E. Torian,D,133,Criminal Procedure,4,3,0,0,0.0,0.0
H0227,Luke E. Torian,D,218,Health,3,3,0,0,0.0,0.0
H0227,Luke E. Torian,D,642,Contraceptives,3,3,0,0,0.0,0.0
H0227,Luke E. Torian,D,856,Local Government and Officials,5,3,0,0,0.0,0.0
H0231,Tony O. Wilt,R,1160,Workforce,3,3,0,0,0.0,0.0
H0231,Tony O. Wilt,R,18042,Wind Energy,3,3,0,0,0.0,0.0
H0231,Tony O. Wilt,R,218,Health,3,3,0,0,0.0,0.0
H0231,Tony O. Wilt,R,445,Trade and Commerce,3,3,0,0,0.0,0.0
H0231,Tony O. Wilt,R,597,Children,3,3,0,0,0.0,0.0
H0231,Tony O. Wilt,R,642,Contraceptives,3,3,0,0,0.0,0.0
H0231,Tony O. Wilt,R,692,Electronic Processes,3,3,0,0,0.0,0.0
H0231,Tony O. Wilt,R,707,Evidence,3,3,0,0,0.0,0.0
H0231,Tony O. Wilt,R,721,Firearms,3,3,0,0,0.0,0.0
H0238,M. Keith Hodges,R,1142,Wages,3,3,0,0,0.0,0.0
H0238,M. Keith Hodges,R,692,Electronic Processes,3,3,1,0,0.0,33.33333333333333
H0238,M. Keith Hodges,R,707,Evidence,3,3,1,0,0.0,33.33333333333333
H0239,Alfonso H. Lopez,D,1160,Workforce,3,3,0,0,0.0,0.0
